community	medium	size	mip	mro
comm_4_200	complete	4	15	0.2727272727272727
comm_4_201	complete	4	14	0.36714975845410625
comm_4_202	complete	4	11	0.2222222222222222
comm_4_203	complete	4	10	0.3262411347517731
comm_4_204	complete	4	12	0.3603603603603604
comm_4_205	complete	4	5	0.4888888888888889
comm_4_206	complete	4	2	0.5757575757575757
comm_4_207	complete	4	14	0.23880597014925373
comm_4_208	complete	4	9	0.36363636363636365
comm_4_209	complete	4	10	0.2631578947368421
comm_4_210	complete	4	4	0.4901960784313726
comm_4_211	complete	4	2	0.5454545454545454
comm_4_212	complete	4	15	0.24358974358974358
comm_4_213	complete	4	16	0.2727272727272727
comm_4_214	complete	4	3	0.46376811594202894
comm_4_215	complete	4	17	0.317948717948718
comm_4_216	complete	4	10	0.3274853801169591
comm_4_217	complete	4	13	0.33333333333333337
comm_4_218	complete	4	7	0.425531914893617
comm_4_219	complete	4	9	0.35772357723577236
comm_4_220	complete	4	18	0.2604166666666667
comm_4_221	complete	4	4	0.42666666666666664
comm_4_222	complete	4	10	0.2905982905982906
comm_4_223	complete	4	19	0.22950819672131148
comm_4_224	complete	4	11	0.35294117647058826
comm_4_225	complete	4	11	0.3163841807909605
comm_4_226	complete	4	8	0.39682539682539686
comm_4_227	complete	4	6	0.3950617283950617
comm_4_228	complete	4	8	0.3181818181818182
comm_4_229	complete	4	11	0.2916666666666667
comm_4_230	complete	4	14	0.24242424242424243
comm_4_231	complete	4	5	0.4848484848484848
comm_4_232	complete	4	14	0.3333333333333333
comm_4_233	complete	4	8	0.37037037037037035
comm_4_234	complete	4	12	0.2631578947368421
comm_4_235	complete	4	11	0.31840796019900497
comm_4_236	complete	4	11	0.36714975845410625
comm_4_237	complete	4	2	0.6086956521739131
comm_4_238	complete	4	13	0.3283582089552239
comm_4_239	complete	4	13	0.2708333333333333
comm_4_240	complete	4	5	0.3777777777777778
comm_4_241	complete	4	3	0.46376811594202894
comm_4_242	complete	4	6	0.4761904761904762
comm_4_243	complete	4	3	0.5666666666666667
comm_4_244	complete	4	6	0.2222222222222222
comm_4_245	complete	4	17	0.303921568627451
comm_4_246	complete	4	15	0.3425925925925926
comm_4_247	complete	4	10	0.19753086419753085
comm_4_248	complete	4	10	0.3050847457627119
comm_4_249	complete	4	10	0.3864734299516908
