community	medium	size	mip	mro
comm_13_100	complete	13	29	0.3206214689265537
comm_13_101	complete	13	29	0.26851851851851855
comm_13_102	complete	13	29	0.272108843537415
comm_13_103	complete	13	26	0.27199074074074076
comm_13_104	complete	13	28	0.2879818594104308
comm_13_105	complete	13	30	0.25857843137254904
comm_13_106	complete	13	29	0.2669172932330827
comm_13_107	complete	13	30	0.2687793427230047
comm_13_108	complete	13	29	0.2669270833333333
comm_13_109	complete	13	27	0.2651006711409396
comm_13_110	complete	13	29	0.2727272727272727
comm_13_111	complete	13	30	0.24396135265700486
comm_13_112	complete	13	30	0.2659313725490196
comm_13_113	complete	13	28	0.2604166666666667
comm_13_114	complete	13	30	0.28846153846153844
comm_13_115	complete	13	29	0.25757575757575757
comm_13_116	complete	13	29	0.2552447552447552
comm_13_117	complete	13	29	0.2766439909297052
comm_13_118	complete	13	27	0.26170798898071623
comm_13_119	complete	13	19	0.3224299065420561
comm_13_120	complete	13	29	0.2878787878787879
comm_13_121	complete	13	30	0.27282377919320594
comm_13_122	complete	13	26	0.2643312101910828
comm_13_123	complete	13	29	0.264172335600907
comm_13_124	complete	13	27	0.2685851318944844
comm_13_125	complete	13	29	0.33611111111111114
comm_13_126	complete	13	28	0.2743055555555555
comm_13_127	complete	13	32	0.2620545073375262
comm_13_128	complete	13	30	0.2802469135802469
comm_13_129	complete	13	24	0.2942708333333333
comm_13_130	complete	13	30	0.28652968036529686
comm_13_131	complete	13	21	0.30952380952380953
comm_13_132	complete	13	29	0.2761194029850746
comm_13_133	complete	13	27	0.27329192546583847
comm_13_134	complete	13	29	0.24875621890547264
comm_13_135	complete	13	30	0.288
comm_13_136	complete	13	29	0.2790404040404041
comm_13_137	complete	13	27	0.26436781609195403
comm_13_138	complete	13	29	0.28153153153153154
comm_13_139	complete	13	27	0.2540792540792541
comm_13_140	complete	13	28	0.24940898345153664
comm_13_141	complete	13	26	0.26519916142557654
comm_13_142	complete	13	27	0.26282051282051283
comm_13_143	complete	13	30	0.26963906581740976
comm_13_144	complete	13	28	0.24947589098532494
comm_13_145	complete	13	30	0.24396135265700486
comm_13_146	complete	13	29	0.2777777777777778
comm_13_147	complete	13	27	0.25950782997762867
comm_13_148	complete	13	27	0.2620689655172414
comm_13_149	complete	13	26	0.2837552742616034
