community	medium	size	mip	mro
comm_12_350	complete	12	28	0.23798965262379898
comm_12_351	complete	12	27	0.3336113427856547
comm_12_352	complete	12	31	0.28233555062823357
comm_12_353	complete	12	25	0.27331378299120235
comm_12_354	complete	12	27	0.293353705118411
comm_12_355	complete	12	24	0.25768476128188356
comm_12_356	complete	12	26	0.28188865398167723
comm_12_357	complete	12	28	0.252614641995173
comm_12_358	complete	12	28	0.24739195230998512
comm_12_359	complete	12	27	0.24492862509391433
comm_12_360	complete	12	27	0.27931488801054016
comm_12_361	complete	12	25	0.24116161616161616
comm_12_362	complete	12	29	0.2684659090909091
comm_12_363	complete	12	27	0.2363636363636364
comm_12_364	complete	12	31	0.25137278828554
comm_12_365	complete	12	31	0.27047332832456794
comm_12_366	complete	12	30	0.27209154481881753
comm_12_367	complete	12	29	0.23819591261451725
comm_12_368	complete	12	30	0.2664816099930604
comm_12_369	complete	12	28	0.2671328671328671
comm_12_370	complete	12	23	0.27035573122529644
comm_12_371	complete	12	27	0.2758089368258859
comm_12_372	complete	12	27	0.2683982683982684
comm_12_373	complete	12	27	0.25153793574846206
comm_12_374	complete	12	30	0.2571022727272727
comm_12_375	complete	12	29	0.26468769325912184
comm_12_376	complete	12	29	0.2821818181818182
comm_12_377	complete	12	19	0.33999999999999997
comm_12_378	complete	12	27	0.2734006734006734
comm_12_379	complete	12	22	0.29424011103400416
comm_12_380	complete	12	22	0.2676767676767677
comm_12_381	complete	12	28	0.2897727272727273
comm_12_382	complete	12	27	0.26531986531986534
comm_12_383	complete	12	28	0.2774294670846395
comm_12_384	complete	12	30	0.2668621700879765
comm_12_385	complete	12	26	0.2886762360446571
comm_12_386	complete	12	15	0.30612244897959184
comm_12_387	complete	12	29	0.2741477272727273
comm_12_388	complete	12	24	0.2671328671328671
comm_12_389	complete	12	29	0.26656394453004617
comm_12_390	complete	12	26	0.28363636363636363
comm_12_391	complete	12	28	0.2556818181818182
comm_12_392	complete	12	21	0.2880921895006402
comm_12_393	complete	12	27	0.25785123966942153
comm_12_394	complete	12	26	0.29393939393939394
comm_12_395	complete	12	25	0.26618181818181824
comm_12_396	complete	12	25	0.2677942212825934
comm_12_397	complete	12	30	0.24431818181818182
comm_12_398	complete	12	22	0.28030303030303033
comm_12_399	complete	12	26	0.2834224598930481
