community	medium	size	mip	mro
comm_8_700	complete	8	16	0.34541577825159914
comm_8_701	complete	8	21	0.3057644110275689
comm_8_702	complete	8	26	0.2510822510822511
comm_8_703	complete	8	17	0.28571428571428575
comm_8_704	complete	8	24	0.27976190476190477
comm_8_705	complete	8	24	0.2619047619047619
comm_8_706	complete	8	15	0.30313588850174217
comm_8_707	complete	8	20	0.2689075630252101
comm_8_708	complete	8	24	0.29403606102635227
comm_8_709	complete	8	24	0.318796992481203
comm_8_710	complete	8	23	0.32761904761904764
comm_8_711	complete	8	25	0.3032581453634085
comm_8_712	complete	8	14	0.3794642857142857
comm_8_713	complete	8	15	0.33730158730158727
comm_8_714	complete	8	26	0.25263157894736843
comm_8_715	complete	8	22	0.32400589101620025
comm_8_716	complete	8	22	0.3161094224924012
comm_8_717	complete	8	16	0.30373230373230375
comm_8_718	complete	8	25	0.2731554160125589
comm_8_719	complete	8	22	0.2950310559006211
comm_8_720	complete	8	14	0.30036630036630035
comm_8_721	complete	8	25	0.2670807453416149
comm_8_722	complete	8	15	0.380952380952381
comm_8_723	complete	8	24	0.26785714285714285
comm_8_724	complete	8	20	0.2830687830687831
comm_8_725	complete	8	10	0.42105263157894735
comm_8_726	complete	8	16	0.29642857142857143
comm_8_727	complete	8	14	0.33613445378151263
comm_8_728	complete	8	16	0.292436974789916
comm_8_729	complete	8	25	0.29827315541601257
comm_8_730	complete	8	22	0.29771908763505406
comm_8_731	complete	8	16	0.2932330827067669
comm_8_732	complete	8	20	0.2882427307206068
comm_8_733	complete	8	20	0.24107142857142858
comm_8_734	complete	8	21	0.28571428571428575
comm_8_735	complete	8	24	0.3435804701627486
comm_8_736	complete	8	28	0.27739251040221913
comm_8_737	complete	8	21	0.2980030721966206
comm_8_738	complete	8	17	0.33015873015873015
comm_8_739	complete	8	17	0.2961672473867596
comm_8_740	complete	8	20	0.3125
comm_8_741	complete	8	21	0.27439886845827444
comm_8_742	complete	8	21	0.2370820668693009
comm_8_743	complete	8	25	0.3084702907711757
comm_8_744	complete	8	26	0.2714285714285714
comm_8_745	complete	8	23	0.2708333333333333
comm_8_746	complete	8	24	0.2751322751322751
comm_8_747	complete	8	24	0.2801664355062413
comm_8_748	complete	8	22	0.2764976958525346
comm_8_749	complete	8	22	0.24691358024691357
