community	medium	size	mip	mro
comm_28_0	complete	28	36	0.25440421695103344
comm_28_1	complete	28	38	0.2650635710337203
comm_28_10	complete	28	39	0.2752902155887231
comm_28_11	complete	28	35	0.2452802997550079
comm_28_12	complete	28	36	0.2842312008978676
comm_28_13	complete	28	34	0.2802422194057175
comm_28_14	complete	28	36	0.27743610769441024
comm_28_15	complete	28	34	0.2791575889615105
comm_28_16	complete	28	34	0.28355555555555556
comm_28_17	complete	28	33	0.2731105088828666
comm_28_18	complete	28	37	0.29307568438003223
comm_28_19	complete	28	37	0.28362935426132446
comm_28_2	complete	28	36	0.25502255022550224
comm_28_20	complete	28	36	0.2688306283811902
comm_28_21	complete	28	35	0.27943615257048093
comm_28_22	complete	28	34	0.27501381978993916
comm_28_23	complete	28	39	0.275674942341609
comm_28_24	complete	28	36	0.28184922511163646
comm_28_25	complete	28	37	0.2668886114578998
comm_28_26	complete	28	35	0.28946289462894625
comm_28_27	complete	28	38	0.2814814814814815
comm_28_28	complete	28	37	0.27611940298507465
comm_28_29	complete	28	34	0.28107952914154466
comm_28_3	complete	28	35	0.2776406035665295
comm_28_30	complete	28	35	0.30319388214125054
comm_28_31	complete	28	34	0.2758249158249158
comm_28_32	complete	28	35	0.2954732510288066
comm_28_33	complete	28	35	0.27053140096618356
comm_28_34	complete	28	35	0.26122334455667784
comm_28_35	complete	28	37	0.2947146434690918
comm_28_36	complete	28	35	0.2721476054809388
comm_28_37	complete	28	38	0.28327546296296297
comm_28_38	complete	28	36	0.27656029732154297
comm_28_39	complete	28	35	0.284041394335512
comm_28_4	complete	28	39	0.2739914635825416
comm_28_40	complete	28	34	0.29659259259259263
comm_28_41	complete	28	35	0.28142838178680474
comm_28_42	complete	28	38	0.2733171127331711
comm_28_43	complete	28	33	0.28136663795578526
comm_28_44	complete	28	36	0.29577464788732394
comm_28_45	complete	28	35	0.2981156595191683
comm_28_46	complete	28	37	0.26422591173549026
comm_28_47	complete	28	35	0.2989512810301341
comm_28_48	complete	28	37	0.2768175582990398
comm_28_49	complete	28	36	0.27454438565549677
comm_28_5	complete	28	35	0.257801108194809
comm_28_6	complete	28	37	0.29317738791423004
comm_28_7	complete	28	37	0.2716049382716049
comm_28_8	complete	28	35	0.2847736625514403
comm_28_9	complete	28	33	0.2917726887192536
