community	medium	size	mip	mro
comm_12_550	complete	12	24	0.29629629629629634
comm_12_551	complete	12	28	0.26515151515151514
comm_12_552	complete	12	28	0.3111111111111111
comm_12_553	complete	12	29	0.2749812171299775
comm_12_554	complete	12	25	0.2564450474898236
comm_12_555	complete	12	28	0.29292929292929293
comm_12_556	complete	12	27	0.2476735862562634
comm_12_557	complete	12	27	0.26103896103896107
comm_12_558	complete	12	30	0.2839160839160839
comm_12_559	complete	12	24	0.27604512276045123
comm_12_560	complete	12	28	0.23834988540870897
comm_12_561	complete	12	28	0.263705759888966
comm_12_562	complete	12	27	0.25912670007158195
comm_12_563	complete	12	27	0.2534435261707989
comm_12_564	complete	12	21	0.2862286228622863
comm_12_565	complete	12	26	0.27346637102734667
comm_12_566	complete	12	22	0.2734912146676853
comm_12_567	complete	12	27	0.31594634873323396
comm_12_568	complete	12	29	0.2676767676767677
comm_12_569	complete	12	26	0.2565982404692082
comm_12_570	complete	12	25	0.2741702741702742
comm_12_571	complete	12	28	0.30207587687902643
comm_12_572	complete	12	28	0.2712842712842713
comm_12_573	complete	12	26	0.2699300699300699
comm_12_574	complete	12	28	0.27272727272727276
comm_12_575	complete	12	28	0.27198817442719886
comm_12_576	complete	12	26	0.26832844574780057
comm_12_577	complete	12	27	0.27272727272727276
comm_12_578	complete	12	25	0.28030303030303033
comm_12_579	complete	12	27	0.27674979887369267
comm_12_580	complete	12	19	0.30995670995670993
comm_12_581	complete	12	27	0.2581055308328036
comm_12_582	complete	12	27	0.25199362041467305
comm_12_583	complete	12	27	0.26153846153846155
comm_12_584	complete	12	24	0.26181818181818184
comm_12_585	complete	12	13	0.3216783216783217
comm_12_586	complete	12	28	0.26988636363636365
comm_12_587	complete	12	21	0.26551226551226553
comm_12_588	complete	12	27	0.26206896551724135
comm_12_589	complete	12	23	0.284688995215311
comm_12_590	complete	12	26	0.26229508196721313
comm_12_591	complete	12	21	0.31321619556913677
comm_12_592	complete	12	31	0.2554470323065364
comm_12_593	complete	12	27	0.2752880921895006
comm_12_594	complete	12	24	0.2641008626410086
comm_12_595	complete	12	20	0.3636363636363637
comm_12_596	complete	12	25	0.23765211166785968
comm_12_597	complete	12	28	0.2933884297520661
comm_12_598	complete	12	27	0.25619834710743805
comm_12_599	complete	12	23	0.2560819462227913
