community	medium	size	mip	mro
comm_13_300	complete	13	20	0.3135313531353135
comm_13_301	complete	13	23	0.25375375375375375
comm_13_302	complete	13	21	0.2782608695652174
comm_13_303	complete	13	24	0.3333333333333333
comm_13_304	complete	13	17	0.32200647249190933
comm_13_305	complete	13	24	0.28083989501312334
comm_13_306	complete	13	23	0.30841121495327106
comm_13_307	complete	13	17	0.29591836734693877
comm_13_308	complete	13	20	0.3089080459770115
comm_13_309	complete	13	13	0.3232931726907631
comm_13_310	complete	13	22	0.3349358974358974
comm_13_311	complete	13	18	0.33027522935779813
comm_13_312	complete	13	20	0.30685358255451717
comm_13_313	complete	13	24	0.2977346278317152
comm_13_314	complete	13	22	0.2948717948717949
comm_13_315	complete	13	21	0.275
comm_13_316	complete	13	21	0.3045977011494253
comm_13_317	complete	13	21	0.2912280701754386
comm_13_318	complete	13	24	0.31531531531531537
comm_13_319	complete	13	25	0.28740157480314954
comm_13_320	complete	13	21	0.3049095607235142
comm_13_321	complete	13	24	0.2942028985507246
comm_13_322	complete	13	22	0.2966360856269113
comm_13_323	complete	13	20	0.3105263157894737
comm_13_324	complete	13	20	0.29259259259259257
comm_13_325	complete	13	20	0.2759103641456583
comm_13_326	complete	13	18	0.29292929292929293
comm_13_327	complete	13	24	0.2747395833333333
comm_13_328	complete	13	22	0.30930930930930933
comm_13_329	complete	13	22	0.3024193548387097
comm_13_330	complete	13	15	0.3317757009345795
comm_13_331	complete	13	18	0.34202898550724636
comm_13_332	complete	13	17	0.2899305555555555
comm_13_333	complete	13	21	0.3027522935779816
comm_13_334	complete	13	19	0.34627831715210355
comm_13_335	complete	13	21	0.2839506172839506
comm_13_336	complete	13	20	0.29432624113475175
comm_13_337	complete	13	22	0.2675070028011205
comm_13_338	complete	13	25	0.28787878787878785
comm_13_339	complete	13	19	0.28947368421052627
comm_13_340	complete	13	21	0.32017543859649117
comm_13_341	complete	13	22	0.32843137254901966
comm_13_342	complete	13	19	0.3031609195402299
comm_13_343	complete	13	18	0.3513071895424837
comm_13_344	complete	13	22	0.3014492753623188
comm_13_345	complete	13	27	0.29166666666666663
comm_13_346	complete	13	21	0.3048048048048048
comm_13_347	complete	13	22	0.2767857142857143
comm_13_348	complete	13	23	0.3064971751412429
comm_13_349	complete	13	22	0.28740157480314954
