community	medium	size	mip	mro
comm_10_650	complete	10	18	0.290950744558992
comm_10_651	complete	10	21	0.32679738562091504
comm_10_652	complete	10	17	0.2703321878579611
comm_10_653	complete	10	21	0.26819923371647514
comm_10_654	complete	10	20	0.29629629629629634
comm_10_655	complete	10	17	0.3023255813953489
comm_10_656	complete	10	13	0.32267884322678847
comm_10_657	complete	10	22	0.28112449799196787
comm_10_658	complete	10	20	0.3333333333333333
comm_10_659	complete	10	20	0.29239766081871343
comm_10_660	complete	10	18	0.3363363363363363
comm_10_661	complete	10	20	0.252400548696845
comm_10_662	complete	10	20	0.30136986301369867
comm_10_663	complete	10	20	0.3111111111111111
comm_10_664	complete	10	19	0.2791327913279133
comm_10_665	complete	10	25	0.317103620474407
comm_10_666	complete	10	13	0.326984126984127
comm_10_667	complete	10	15	0.33766233766233766
comm_10_668	complete	10	10	0.34920634920634924
comm_10_669	complete	10	19	0.2937420178799489
comm_10_670	complete	10	12	0.3273273273273273
comm_10_671	complete	10	22	0.28703703703703703
comm_10_672	complete	10	19	0.2784163473818646
comm_10_673	complete	10	15	0.3121098626716604
comm_10_674	complete	10	9	0.34094368340943687
comm_10_675	complete	10	23	0.2828282828282828
comm_10_676	complete	10	21	0.30173292558613657
comm_10_677	complete	10	24	0.2912621359223301
comm_10_678	complete	10	17	0.2812939521800281
comm_10_679	complete	10	20	0.3134502923976608
comm_10_680	complete	10	21	0.30651340996168586
comm_10_681	complete	10	23	0.31524547803617575
comm_10_682	complete	10	24	0.3418803418803419
comm_10_683	complete	10	22	0.3204134366925065
comm_10_684	complete	10	12	0.3333333333333333
comm_10_685	complete	10	22	0.27020202020202017
comm_10_686	complete	10	12	0.35042735042735046
comm_10_687	complete	10	23	0.33485540334855407
comm_10_688	complete	10	13	0.31428571428571433
comm_10_689	complete	10	17	0.36950904392764855
comm_10_690	complete	10	22	0.282147315855181
comm_10_691	complete	10	14	0.32967032967032966
comm_10_692	complete	10	17	0.28455284552845533
comm_10_693	complete	10	18	0.29712858926342073
comm_10_694	complete	10	17	0.3164251207729469
comm_10_695	complete	10	12	0.2892416225749559
comm_10_696	complete	10	24	0.2836879432624113
comm_10_697	complete	10	15	0.2923976608187135
comm_10_698	complete	10	20	0.30789825970548856
comm_10_699	complete	10	20	0.26913580246913577
