community	medium	size	mip	mro
comm_6_300	complete	6	15	0.2981818181818182
comm_6_301	complete	6	4	0.2916666666666667
comm_6_302	complete	6	10	0.37073170731707317
comm_6_303	complete	6	6	0.3076923076923077
comm_6_304	complete	6	11	0.38032786885245906
comm_6_305	complete	6	11	0.35789473684210527
comm_6_306	complete	6	7	0.48780487804878053
comm_6_307	complete	6	6	0.4292682926829268
comm_6_308	complete	6	6	0.317948717948718
comm_6_309	complete	6	8	0.4
comm_6_310	complete	6	10	0.35348837209302325
comm_6_311	complete	6	13	0.27199999999999996
comm_6_312	complete	6	8	0.3238095238095238
comm_6_313	complete	6	2	0.41052631578947374
comm_6_314	complete	6	9	0.42424242424242425
comm_6_315	complete	6	8	0.33513513513513515
comm_6_316	complete	6	13	0.326530612244898
comm_6_317	complete	6	8	0.3090909090909091
comm_6_318	complete	6	4	0.33333333333333337
comm_6_319	complete	6	10	0.3018867924528302
comm_6_320	complete	6	10	0.33599999999999997
comm_6_321	complete	6	11	0.3076923076923077
comm_6_322	complete	6	10	0.275
comm_6_323	complete	6	9	0.2692307692307693
comm_6_324	complete	6	6	0.3911111111111111
comm_6_325	complete	6	5	0.38222222222222224
comm_6_326	complete	6	10	0.27999999999999997
comm_6_327	complete	6	7	0.28444444444444444
comm_6_328	complete	6	12	0.30833333333333335
comm_6_329	complete	6	14	0.2823529411764706
comm_6_330	complete	6	10	0.3090909090909091
comm_6_331	complete	6	7	0.3555555555555555
comm_6_332	complete	6	10	0.35471698113207545
comm_6_333	complete	6	15	0.3037037037037037
comm_6_334	complete	6	12	0.2823529411764706
comm_6_335	complete	6	5	0.3384615384615385
comm_6_336	complete	6	7	0.30638297872340425
comm_6_337	complete	6	7	0.3473684210526316
comm_6_338	complete	6	8	0.3282051282051282
comm_6_339	complete	6	3	0.4205128205128205
comm_6_340	complete	6	14	0.296
comm_6_341	complete	6	6	0.3487179487179487
comm_6_342	complete	6	6	0.37894736842105264
comm_6_343	complete	6	6	0.30697674418604654
comm_6_344	complete	6	10	0.317948717948718
comm_6_345	complete	6	11	0.2723404255319149
comm_6_346	complete	6	8	0.31578947368421056
comm_6_347	complete	6	15	0.2592592592592593
comm_6_348	complete	6	9	0.3319148936170213
comm_6_349	complete	6	13	0.31851851851851853
