community	medium	size	mip	mro
comm_9_100	complete	9	14	0.3098591549295775
comm_9_101	complete	9	18	0.30194805194805197
comm_9_102	complete	9	14	0.3026315789473684
comm_9_103	complete	9	15	0.2708333333333333
comm_9_104	complete	9	10	0.33474576271186446
comm_9_105	complete	9	11	0.34677419354838707
comm_9_106	complete	9	14	0.2833333333333333
comm_9_107	complete	9	15	0.3157894736842105
comm_9_108	complete	9	8	0.34583333333333327
comm_9_109	complete	9	16	0.30434782608695654
comm_9_110	complete	9	18	0.3196202531645569
comm_9_111	complete	9	15	0.33455882352941174
comm_9_112	complete	9	14	0.34507042253521125
comm_9_113	complete	9	8	0.33749999999999997
comm_9_114	complete	9	14	0.3024193548387097
comm_9_115	complete	9	15	0.33088235294117646
comm_9_116	complete	9	10	0.314516129032258
comm_9_117	complete	9	15	0.358695652173913
comm_9_118	complete	9	9	0.33203125
comm_9_119	complete	9	14	0.297945205479452
comm_9_120	complete	9	12	0.32421875
comm_9_121	complete	9	11	0.3237704918032787
comm_9_122	complete	9	10	0.30158730158730157
comm_9_123	complete	9	12	0.3483606557377049
comm_9_124	complete	9	13	0.3
comm_9_125	complete	9	16	0.3274647887323944
comm_9_126	complete	9	11	0.34913793103448276
comm_9_127	complete	9	8	0.3272058823529412
comm_9_128	complete	9	17	0.26071428571428573
comm_9_129	complete	9	14	0.32142857142857145
comm_9_130	complete	9	17	0.3196202531645569
comm_9_131	complete	9	12	0.3541666666666667
comm_9_132	complete	9	12	0.3125
comm_9_133	complete	9	15	0.3146551724137931
comm_9_134	complete	9	16	0.31153846153846154
comm_9_135	complete	9	17	0.3033707865168539
comm_9_136	complete	9	18	0.28767123287671237
comm_9_137	complete	9	18	0.30833333333333335
comm_9_138	complete	9	15	0.3733766233766234
comm_9_139	complete	9	16	0.2801204819277109
comm_9_140	complete	9	15	0.31547619047619047
comm_9_141	complete	9	12	0.32432432432432434
comm_9_142	complete	9	20	0.256578947368421
comm_9_143	complete	9	12	0.32954545454545453
comm_9_144	complete	9	21	0.3181818181818182
comm_9_145	complete	9	15	0.3402777777777778
comm_9_146	complete	9	14	0.3359375
comm_9_147	complete	9	16	0.2945205479452055
comm_9_148	complete	9	8	0.376984126984127
comm_9_149	complete	9	11	0.3181818181818182
