community	medium	size	mip	mro
comm_8_600	complete	8	14	0.3103448275862069
comm_8_601	complete	8	15	0.31130063965884863
comm_8_602	complete	8	23	0.3007518796992481
comm_8_603	complete	8	19	0.3411513859275053
comm_8_604	complete	8	9	0.32492997198879553
comm_8_605	complete	8	17	0.2892416225749559
comm_8_606	complete	8	14	0.31103074141048825
comm_8_607	complete	8	21	0.2899786780383795
comm_8_608	complete	8	18	0.27380952380952384
comm_8_609	complete	8	11	0.3064935064935065
comm_8_610	complete	8	17	0.2761904761904762
comm_8_611	complete	8	23	0.2669172932330827
comm_8_612	complete	8	21	0.28169014084507044
comm_8_613	complete	8	11	0.34285714285714286
comm_8_614	complete	8	11	0.2912087912087912
comm_8_615	complete	8	16	0.29304029304029305
comm_8_616	complete	8	12	0.32298136645962733
comm_8_617	complete	8	19	0.36528028933092227
comm_8_618	complete	8	7	0.3282674772036474
comm_8_619	complete	8	10	0.38441558441558443
comm_8_620	complete	8	17	0.2928571428571428
comm_8_621	complete	8	7	0.3157894736842105
comm_8_622	complete	8	12	0.3196125907990315
comm_8_623	complete	8	13	0.2961038961038961
comm_8_624	complete	8	9	0.3511904761904762
comm_8_625	complete	8	16	0.23407917383820998
comm_8_626	complete	8	24	0.28907563025210087
comm_8_627	complete	8	20	0.3116883116883117
comm_8_628	complete	8	12	0.29064039408867
comm_8_629	complete	8	21	0.2820976491862568
comm_8_630	complete	8	14	0.28571428571428575
comm_8_631	complete	8	14	0.32093933463796476
comm_8_632	complete	8	14	0.36224489795918363
comm_8_633	complete	8	16	0.3092436974789916
comm_8_634	complete	8	24	0.2682926829268293
comm_8_635	complete	8	12	0.3619047619047619
comm_8_636	complete	8	10	0.34733893557422973
comm_8_637	complete	8	16	0.30857142857142855
comm_8_638	complete	8	12	0.3
comm_8_639	complete	8	9	0.2706766917293233
comm_8_640	complete	8	7	0.3511904761904762
comm_8_641	complete	8	7	0.3365079365079365
comm_8_642	complete	8	10	0.402332361516035
comm_8_643	complete	8	10	0.3196125907990315
comm_8_644	complete	8	10	0.32581453634085217
comm_8_645	complete	8	18	0.2857142857142857
comm_8_646	complete	8	20	0.27788649706457924
comm_8_647	complete	8	12	0.3196125907990315
comm_8_648	complete	8	13	0.32712215320910976
comm_8_649	complete	8	21	0.2744360902255639
