community	medium	size	mip	mro
comm_9_750	complete	9	15	0.29807692307692313
comm_9_751	complete	9	13	0.35
comm_9_752	complete	9	8	0.3701923076923077
comm_9_753	complete	9	9	0.3852459016393443
comm_9_754	complete	9	22	0.22413793103448276
comm_9_755	complete	9	11	0.33333333333333337
comm_9_756	complete	9	15	0.2561728395061728
comm_9_757	complete	9	16	0.326923076923077
comm_9_758	complete	9	20	0.3010204081632653
comm_9_759	complete	9	22	0.3103448275862069
comm_9_760	complete	9	18	0.31534090909090906
comm_9_761	complete	9	18	0.31179775280898875
comm_9_762	complete	9	13	0.37142857142857144
comm_9_763	complete	9	13	0.3373015873015873
comm_9_764	complete	9	15	0.26689189189189194
comm_9_765	complete	9	14	0.33098591549295775
comm_9_766	complete	9	14	0.2578125
comm_9_767	complete	9	16	0.29642857142857143
comm_9_768	complete	9	20	0.260989010989011
comm_9_769	complete	9	11	0.2796610169491525
comm_9_770	complete	9	20	0.28313253012048195
comm_9_771	complete	9	13	0.3223684210526316
comm_9_772	complete	9	19	0.27397260273972607
comm_9_773	complete	9	23	0.3151041666666667
comm_9_774	complete	9	13	0.3161764705882353
comm_9_775	complete	9	17	0.29395604395604397
comm_9_776	complete	9	14	0.28488372093023256
comm_9_777	complete	9	16	0.31547619047619047
comm_9_778	complete	9	16	0.322463768115942
comm_9_779	complete	9	9	0.3362068965517241
comm_9_780	complete	9	15	0.2898550724637681
comm_9_781	complete	9	16	0.3109756097560976
comm_9_782	complete	9	9	0.3483606557377049
comm_9_783	complete	9	7	0.396551724137931
comm_9_784	complete	9	17	0.30588235294117644
comm_9_785	complete	9	21	0.2835365853658537
comm_9_786	complete	9	15	0.2708333333333333
comm_9_787	complete	9	13	0.32432432432432434
comm_9_788	complete	9	22	0.27298850574712646
comm_9_789	complete	9	20	0.33641975308641975
comm_9_790	complete	9	17	0.3185483870967742
comm_9_791	complete	9	19	0.3042168674698795
comm_9_792	complete	9	19	0.32187499999999997
comm_9_793	complete	9	21	0.2692307692307693
comm_9_794	complete	9	9	0.3508064516129032
comm_9_795	complete	9	9	0.3508064516129032
comm_9_796	complete	9	8	0.39090909090909093
comm_9_797	complete	9	15	0.33712121212121215
comm_9_798	complete	9	17	0.2947761194029851
comm_9_799	complete	9	19	0.2916666666666667
