community	medium	size	mip	mro
comm_3_300	complete	3	5	0.4166666666666667
comm_3_301	complete	3	4	0.43999999999999995
comm_3_302	complete	3	2	0.30434782608695654
comm_3_303	complete	3	4	0.4583333333333333
comm_3_304	complete	3	4	0.5
comm_3_305	complete	3	1	0.4444444444444444
comm_3_306	complete	3	6	0.3333333333333333
comm_3_307	complete	3	3	0.45714285714285713
comm_3_308	complete	3	2	0.4761904761904762
comm_3_309	complete	3	7	0.3333333333333333
comm_3_310	complete	3	7	0.24
comm_3_311	complete	3	1	0.4166666666666667
comm_3_312	complete	3	9	0.25641025641025644
comm_3_313	complete	3	4	0.2222222222222222
comm_3_314	complete	3	2	0.4705882352941176
comm_3_315	complete	3	6	0.3
comm_3_316	complete	3	5	0.2608695652173913
comm_3_317	complete	3	3	0.5238095238095238
comm_3_318	complete	3	5	0.3333333333333333
comm_3_319	complete	3	6	0.30434782608695654
comm_3_320	complete	3	6	0.3
comm_3_321	complete	3	9	0.3103448275862069
comm_3_322	complete	3	5	0.34782608695652173
comm_3_323	complete	3	0	0.5
comm_3_324	complete	3	5	0.2962962962962963
comm_3_325	complete	3	4	0.26315789473684215
comm_3_326	complete	3	11	0.26666666666666666
comm_3_327	complete	3	3	0.44999999999999996
comm_3_328	complete	3	4	0.3461538461538462
comm_3_329	complete	3	3	0.3913043478260869
comm_3_330	complete	3	3	0.4137931034482759
comm_3_331	complete	3	5	0.26315789473684215
comm_3_332	complete	3	2	0.30434782608695654
comm_3_333	complete	3	4	0.36363636363636365
comm_3_334	complete	3	5	0.3333333333333333
comm_3_335	complete	3	6	n/a
comm_3_336	complete	3	2	0.2777777777777778
comm_3_337	complete	3	1	0.4666666666666667
comm_3_338	complete	3	7	0.2
comm_3_339	complete	3	0	0.5714285714285714
comm_3_340	complete	3	5	0.31999999999999995
comm_3_341	complete	3	6	0.4761904761904762
comm_3_342	complete	3	3	0.4166666666666667
comm_3_343	complete	3	2	0.3888888888888889
comm_3_344	complete	3	2	0.6896551724137931
comm_3_345	complete	3	5	0.38461538461538464
comm_3_346	complete	3	3	0.42105263157894735
comm_3_347	complete	3	3	0.26315789473684215
comm_3_348	complete	3	7	0.4444444444444444
comm_3_349	complete	3	12	0.29411764705882354
