community	medium	size	mip	mro
comm_2_100	complete	2	1	0.3157894736842105
comm_2_101	complete	2	3	0.3076923076923077
comm_2_102	complete	2	0	0.5
comm_2_103	complete	2	0	0.6666666666666666
comm_2_104	complete	2	1	0.4444444444444444
comm_2_105	complete	2	1	0.3157894736842105
comm_2_106	complete	2	1	0.6666666666666666
comm_2_107	complete	2	4	0.5185185185185185
comm_2_108	complete	2	5	0.18181818181818182
comm_2_109	complete	2	0	0.6
comm_2_110	complete	2	2	0.35294117647058826
comm_2_111	complete	2	1	0.5714285714285714
comm_2_112	complete	2	0	0.5714285714285714
comm_2_113	complete	2	1	0.5
comm_2_114	complete	2	0	0.4444444444444444
comm_2_115	complete	2	0	0.5
comm_2_116	complete	2	1	0.6
comm_2_117	complete	2	0	0.4
comm_2_118	complete	2	0	0.4444444444444444
comm_2_119	complete	2	1	0.25
comm_2_120	complete	2	3	0.4
comm_2_121	complete	2	0	0.4
comm_2_122	complete	2	0	0.6
comm_2_123	complete	2	1	0.6666666666666666
comm_2_124	complete	2	1	0.4444444444444444
comm_2_125	complete	2	0	0.6666666666666666
comm_2_126	complete	2	1	0.4444444444444444
comm_2_127	complete	2	0	0.4444444444444444
comm_2_128	complete	2	0	0.6666666666666666
comm_2_129	complete	2	1	0.25
comm_2_130	complete	2	3	0.42857142857142855
comm_2_131	complete	2	1	0.5714285714285714
comm_2_132	complete	2	0	0.3333333333333333
comm_2_133	complete	2	0	0.75
comm_2_134	complete	2	0	1.0
comm_2_135	complete	2	1	0.26666666666666666
comm_2_136	complete	2	2	0.3333333333333333
comm_2_137	complete	2	3	0.3333333333333333
comm_2_138	complete	2	2	0.5454545454545454
comm_2_139	complete	2	0	0.6666666666666666
comm_2_140	complete	2	4	0.3076923076923077
comm_2_141	complete	2	0	0.6666666666666666
comm_2_142	complete	2	0	0.6666666666666666
comm_2_143	complete	2	3	0.6
comm_2_144	complete	2	2	0.4444444444444444
comm_2_145	complete	2	3	0.25
comm_2_146	complete	2	2	0.7368421052631579
comm_2_147	complete	2	0	0.6666666666666666
comm_2_148	complete	2	4	0.4444444444444444
comm_2_149	complete	2	0	0.46153846153846156
