community	medium	size	mip	mro
comm_15_300	complete	15	24	0.34479054779806656
comm_15_301	complete	15	24	0.2949640287769784
comm_15_302	complete	15	26	0.3065934065934066
comm_15_303	complete	15	26	0.30821147356580425
comm_15_304	complete	15	20	0.3204968944099379
comm_15_305	complete	15	23	0.3200859291084855
comm_15_306	complete	15	23	0.31632653061224486
comm_15_307	complete	15	24	0.2926587301587302
comm_15_308	complete	15	25	0.3166833166833167
comm_15_309	complete	15	23	0.27896512935883017
comm_15_310	complete	15	21	0.34675324675324676
comm_15_311	complete	15	21	0.3028571428571428
comm_15_312	complete	15	24	0.3179723502304147
comm_15_313	complete	15	23	0.27032967032967037
comm_15_314	complete	15	21	0.30869130869130873
comm_15_315	complete	15	20	0.3240418118466899
comm_15_316	complete	15	24	0.2924634420697413
comm_15_317	complete	15	19	0.3103448275862069
comm_15_318	complete	15	25	0.29470529470529466
comm_15_319	complete	15	20	0.32116004296455425
comm_15_320	complete	15	19	0.32936507936507936
comm_15_321	complete	15	18	0.3426042983565108
comm_15_322	complete	15	22	0.296619411123228
comm_15_323	complete	15	13	0.36893203883495146
comm_15_324	complete	15	21	0.2993697478991597
comm_15_325	complete	15	24	0.2857142857142857
comm_15_326	complete	15	24	0.3073891625615764
comm_15_327	complete	15	26	0.2955665024630542
comm_15_328	complete	15	18	0.3202380952380952
comm_15_329	complete	15	25	0.2980877390326209
comm_15_330	complete	15	22	0.29710144927536236
comm_15_331	complete	15	24	0.3116883116883117
comm_15_332	complete	15	24	0.30990783410138245
comm_15_333	complete	15	22	0.2987012987012987
comm_15_334	complete	15	22	0.29931972789115646
comm_15_335	complete	15	21	0.319047619047619
comm_15_336	complete	15	25	0.2977022977022977
comm_15_337	complete	15	23	0.30952380952380953
comm_15_338	complete	15	17	0.3153153153153153
comm_15_339	complete	15	22	0.2958459979736575
comm_15_340	complete	15	22	0.30434782608695654
comm_15_341	complete	15	21	0.3008130081300813
comm_15_342	complete	15	23	0.2797202797202797
comm_15_343	complete	15	20	0.3263546798029556
comm_15_344	complete	15	23	0.2868480725623582
comm_15_345	complete	15	18	0.3083451202263084
comm_15_346	complete	15	24	0.31724137931034485
comm_15_347	complete	15	21	0.2947845804988662
comm_15_348	complete	15	25	0.2917166866746699
comm_15_349	complete	15	21	0.31322751322751324
