community	medium	size	mip	mro
comm_7_800	complete	7	16	0.3526570048309179
comm_7_801	complete	7	19	0.2760416666666667
comm_7_802	complete	7	16	0.27699530516431925
comm_7_803	complete	7	8	0.4047619047619047
comm_7_804	complete	7	21	0.2735042735042735
comm_7_805	complete	7	6	0.3252032520325203
comm_7_806	complete	7	6	0.3931623931623932
comm_7_807	complete	7	6	0.373015873015873
comm_7_808	complete	7	8	0.34722222222222227
comm_7_809	complete	7	5	0.36170212765957444
comm_7_810	complete	7	15	0.2655367231638418
comm_7_811	complete	7	17	0.27083333333333337
comm_7_812	complete	7	13	0.2830188679245283
comm_7_813	complete	7	22	0.32748538011695905
comm_7_814	complete	7	13	0.3279569892473118
comm_7_815	complete	7	14	0.2922374429223744
comm_7_816	complete	7	12	0.3559322033898305
comm_7_817	complete	7	21	0.2735042735042735
comm_7_818	complete	7	10	n/a
comm_7_819	complete	7	14	0.3212121212121212
comm_7_820	complete	7	12	0.38095238095238093
comm_7_821	complete	7	4	0.3066666666666667
comm_7_822	complete	7	7	0.3100775193798449
comm_7_823	complete	7	15	0.2896174863387978
comm_7_824	complete	7	14	0.37083333333333335
comm_7_825	complete	7	11	0.3459119496855346
comm_7_826	complete	7	13	0.3333333333333333
comm_7_827	complete	7	9	0.3777777777777777
comm_7_828	complete	7	8	0.3049645390070922
comm_7_829	complete	7	12	0.2690058479532164
comm_7_830	complete	7	10	0.3333333333333333
comm_7_831	complete	7	13	0.28571428571428575
comm_7_832	complete	7	14	0.2946859903381642
comm_7_833	complete	7	12	0.26666666666666666
comm_7_834	complete	7	24	0.28095238095238095
comm_7_835	complete	7	16	0.3271604938271605
comm_7_836	complete	7	11	0.4186046511627907
comm_7_837	complete	7	5	0.41025641025641024
comm_7_838	complete	7	6	0.42499999999999993
comm_7_839	complete	7	19	0.2735042735042735
comm_7_840	complete	7	15	0.3392857142857143
comm_7_841	complete	7	20	0.291005291005291
comm_7_842	complete	7	8	0.425531914893617
comm_7_843	complete	7	16	0.2898550724637681
comm_7_844	complete	7	21	0.2791666666666667
comm_7_845	complete	7	21	0.29577464788732394
comm_7_846	complete	7	11	0.2690058479532164
comm_7_847	complete	7	9	0.33333333333333337
comm_7_848	complete	7	20	0.28571428571428575
comm_7_849	complete	7	6	0.3181818181818182
