community	medium	size	mip	mro
comm_9_500	complete	9	13	0.3602941176470588
comm_9_501	complete	9	23	0.25
comm_9_502	complete	9	23	0.28125
comm_9_503	complete	9	19	0.2654320987654321
comm_9_504	complete	9	21	0.31343283582089554
comm_9_505	complete	9	24	0.28651685393258425
comm_9_506	complete	9	15	0.34539473684210525
comm_9_507	complete	9	17	0.30882352941176466
comm_9_508	complete	9	22	0.2857142857142857
comm_9_509	complete	9	15	0.34451219512195125
comm_9_510	complete	9	17	0.28125
comm_9_511	complete	9	20	0.31648936170212766
comm_9_512	complete	9	14	0.30063291139240506
comm_9_513	complete	9	10	0.2923728813559322
comm_9_514	complete	9	14	0.3169014084507042
comm_9_515	complete	9	16	0.3116883116883117
comm_9_516	complete	9	19	0.2808219178082192
comm_9_517	complete	9	13	0.3348214285714286
comm_9_518	complete	9	19	0.29891304347826086
comm_9_519	complete	9	13	0.3305084745762712
comm_9_520	complete	9	17	0.26999999999999996
comm_9_521	complete	9	20	0.2931034482758621
comm_9_522	complete	9	10	0.3448275862068966
comm_9_523	complete	9	14	0.32407407407407407
comm_9_524	complete	9	18	0.3076923076923077
comm_9_525	complete	9	15	0.29411764705882354
comm_9_526	complete	9	15	0.33098591549295775
comm_9_527	complete	9	19	0.3185483870967742
comm_9_528	complete	9	7	0.41509433962264153
comm_9_529	complete	9	13	0.3522727272727273
comm_9_530	complete	9	13	0.32499999999999996
comm_9_531	complete	9	15	0.30357142857142855
comm_9_532	complete	9	19	0.2837837837837838
comm_9_533	complete	9	23	0.32524271844660196
comm_9_534	complete	9	13	0.3038461538461539
comm_9_535	complete	9	20	0.27956989247311825
comm_9_536	complete	9	22	0.2698863636363636
comm_9_537	complete	9	14	0.37142857142857144
comm_9_538	complete	9	11	0.4067796610169491
comm_9_539	complete	9	14	0.39285714285714285
comm_9_540	complete	9	22	0.28030303030303033
comm_9_541	complete	9	20	0.32575757575757575
comm_9_542	complete	9	21	0.3181818181818182
comm_9_543	complete	9	9	0.32661290322580644
comm_9_544	complete	9	22	0.2976190476190476
comm_9_545	complete	9	8	0.38257575757575757
comm_9_546	complete	9	23	0.3112745098039215
comm_9_547	complete	9	12	0.3114754098360656
comm_9_548	complete	9	14	0.275
comm_9_549	complete	9	13	0.313953488372093
