community	medium	size	mip	mro
comm_5_400	complete	5	4	0.37500000000000006
comm_5_401	complete	5	5	0.2647058823529412
comm_5_402	complete	5	7	0.34375
comm_5_403	complete	5	4	0.41666666666666663
comm_5_404	complete	5	8	0.2625
comm_5_405	complete	5	7	0.338235294117647
comm_5_406	complete	5	10	0.34848484848484845
comm_5_407	complete	5	8	0.3409090909090909
comm_5_408	complete	5	6	0.32857142857142857
comm_5_409	complete	5	10	0.358695652173913
comm_5_410	complete	5	5	0.27272727272727276
comm_5_411	complete	5	4	0.46774193548387094
comm_5_412	complete	5	3	0.43749999999999994
comm_5_413	complete	5	6	0.26829268292682934
comm_5_414	complete	5	11	0.2236842105263158
comm_5_415	complete	5	4	0.4571428571428572
comm_5_416	complete	5	13	0.29
comm_5_417	complete	5	4	0.3888888888888889
comm_5_418	complete	5	8	0.32894736842105265
comm_5_419	complete	5	4	0.4285714285714286
comm_5_420	complete	5	12	0.3061224489795918
comm_5_421	complete	5	11	0.3111111111111111
comm_5_422	complete	5	11	0.2857142857142857
comm_5_423	complete	5	5	0.42424242424242425
comm_5_424	complete	5	15	0.2608695652173913
comm_5_425	complete	5	10	0.32
comm_5_426	complete	5	5	0.39999999999999997
comm_5_427	complete	5	7	0.325
comm_5_428	complete	5	5	0.37037037037037035
comm_5_429	complete	5	6	0.2878787878787879
comm_5_430	complete	5	5	0.37142857142857144
comm_5_431	complete	5	7	0.31428571428571433
comm_5_432	complete	5	6	0.2878787878787879
comm_5_433	complete	5	7	0.33333333333333337
comm_5_434	complete	5	5	0.4625
comm_5_435	complete	5	10	0.32653061224489793
comm_5_436	complete	5	5	0.3055555555555556
comm_5_437	complete	5	3	0.3833333333333333
comm_5_438	complete	5	7	0.38095238095238093
comm_5_439	complete	5	8	0.3125
comm_5_440	complete	5	4	0.4102564102564103
comm_5_441	complete	5	11	0.32608695652173914
comm_5_442	complete	5	6	0.3333333333333333
comm_5_443	complete	5	7	0.425
comm_5_444	complete	5	8	0.2972972972972973
comm_5_445	complete	5	6	0.3103448275862069
comm_5_446	complete	5	5	0.4516129032258064
comm_5_447	complete	5	8	0.2903225806451613
comm_5_448	complete	5	3	0.3709677419354838
comm_5_449	complete	5	3	0.25757575757575757
