community	medium	size	mip	mro
comm_15_150	complete	15	21	0.312
comm_15_151	complete	15	19	0.33375474083438683
comm_15_152	complete	15	19	0.32857142857142857
comm_15_153	complete	15	20	0.30990783410138245
comm_15_154	complete	15	24	0.28791208791208794
comm_15_155	complete	15	23	0.3337142857142857
comm_15_156	complete	15	24	0.2935420743639922
comm_15_157	complete	15	20	0.32844932844932845
comm_15_158	complete	15	22	0.3066202090592335
comm_15_159	complete	15	22	0.3028571428571428
comm_15_160	complete	15	26	0.2930135557872784
comm_15_161	complete	15	25	0.28784648187633266
comm_15_162	complete	15	25	0.30640394088669953
comm_15_163	complete	15	24	0.30371203599550056
comm_15_164	complete	15	25	0.30456349206349204
comm_15_165	complete	15	25	0.29718456725756
comm_15_166	complete	15	17	0.31304347826086953
comm_15_167	complete	15	25	0.30010277492291876
comm_15_168	complete	15	27	0.3013698630136986
comm_15_169	complete	15	27	0.3039742212674544
comm_15_170	complete	15	20	0.3
comm_15_171	complete	15	22	0.3353510895883777
comm_15_172	complete	15	18	0.30821147356580425
comm_15_173	complete	15	25	0.30264550264550266
comm_15_174	complete	15	27	0.2920168067226891
comm_15_175	complete	15	21	0.3074285714285714
comm_15_176	complete	15	24	0.3138357705286839
comm_15_177	complete	15	24	0.30181086519114686
comm_15_178	complete	15	19	0.3192546583850932
comm_15_179	complete	15	25	0.2888198757763975
comm_15_180	complete	15	22	0.31020408163265306
comm_15_181	complete	15	22	0.29275653923541245
comm_15_182	complete	15	24	0.30329670329670333
comm_15_183	complete	15	22	0.3282674772036474
comm_15_184	complete	15	23	0.29710144927536236
comm_15_185	complete	15	23	0.3356009070294785
comm_15_186	complete	15	20	0.3324905183312263
comm_15_187	complete	15	25	0.2980472764645426
comm_15_188	complete	15	17	0.3220551378446116
comm_15_189	complete	15	19	0.31496062992125984
comm_15_190	complete	15	25	0.29285714285714287
comm_15_191	complete	15	24	0.2879818594104308
comm_15_192	complete	15	25	0.3013205282112845
comm_15_193	complete	15	16	0.356475300400534
comm_15_194	complete	15	20	0.30627705627705626
comm_15_195	complete	15	23	0.2846560846560846
comm_15_196	complete	15	19	0.32722832722832723
comm_15_197	complete	15	22	0.2947845804988662
comm_15_198	complete	15	26	0.28464017185821694
comm_15_199	complete	15	21	0.30821147356580425
