community	medium	size	mip	mro
comm_12_750	complete	12	22	0.3067033976124885
comm_12_751	complete	12	16	0.32765151515151514
comm_12_752	complete	12	11	0.32525252525252524
comm_12_753	complete	12	21	0.30303030303030304
comm_12_754	complete	12	18	0.30909090909090914
comm_12_755	complete	12	22	0.3116883116883117
comm_12_756	complete	12	18	0.3024939662107804
comm_12_757	complete	12	22	0.3080808080808081
comm_12_758	complete	12	18	0.36363636363636365
comm_12_759	complete	12	24	0.2914642609299098
comm_12_760	complete	12	25	0.3114311431143114
comm_12_761	complete	12	15	0.32727272727272727
comm_12_762	complete	12	13	0.35009671179883944
comm_12_763	complete	12	20	0.29153605015673983
comm_12_764	complete	12	23	0.30303030303030304
comm_12_765	complete	12	18	0.3057851239669422
comm_12_766	complete	12	20	0.3251748251748252
comm_12_767	complete	12	21	0.2932551319648094
comm_12_768	complete	12	26	0.3061383061383061
comm_12_769	complete	12	20	0.29437229437229434
comm_12_770	complete	12	17	0.3092783505154639
comm_12_771	complete	12	22	0.2702251876563803
comm_12_772	complete	12	21	0.26964560862865944
comm_12_773	complete	12	15	0.33454545454545453
comm_12_774	complete	12	21	0.291958041958042
comm_12_775	complete	12	23	0.3172905525846702
comm_12_776	complete	12	22	0.29736618521665253
comm_12_777	complete	12	15	0.3656565656565656
comm_12_778	complete	12	20	0.29716520039100686
comm_12_779	complete	12	21	0.30924630924630925
comm_12_780	complete	12	22	0.3404255319148936
comm_12_781	complete	12	14	0.3330143540669856
comm_12_782	complete	12	17	0.34023402340234027
comm_12_783	complete	12	19	0.27353177795655675
comm_12_784	complete	12	15	0.3142292490118577
comm_12_785	complete	12	19	0.3157894736842105
comm_12_786	complete	12	19	0.28063241106719367
comm_12_787	complete	12	17	0.3657505285412262
comm_12_788	complete	12	21	0.2778730703259005
comm_12_789	complete	12	23	0.3129370629370629
comm_12_790	complete	12	19	0.2932551319648094
comm_12_791	complete	12	19	0.29292929292929293
comm_12_792	complete	12	21	0.28325358851674637
comm_12_793	complete	12	21	0.3111888111888112
comm_12_794	complete	12	16	0.3125
comm_12_795	complete	12	20	0.32115548003398475
comm_12_796	complete	12	18	0.27454545454545454
comm_12_797	complete	12	22	0.2688422688422688
comm_12_798	complete	12	24	0.27751196172248804
comm_12_799	complete	12	22	0.29684601113172543
