community	medium	size	mip	mro
comm_4_600	complete	4	5	0.4074074074074074
comm_4_601	complete	4	10	0.2170542635658915
comm_4_602	complete	4	9	0.29931972789115646
comm_4_603	complete	4	6	0.42424242424242425
comm_4_604	complete	4	2	0.4057971014492754
comm_4_605	complete	4	1	0.4
comm_4_606	complete	4	7	0.26666666666666666
comm_4_607	complete	4	3	0.3768115942028985
comm_4_608	complete	4	2	0.43478260869565216
comm_4_609	complete	4	4	0.4358974358974359
comm_4_610	complete	4	4	0.2716049382716049
comm_4_611	complete	4	2	0.5333333333333333
comm_4_612	complete	4	9	0.2857142857142857
comm_4_613	complete	4	2	0.3939393939393939
comm_4_614	complete	4	4	0.4222222222222222
comm_4_615	complete	4	6	0.28888888888888886
comm_4_616	complete	4	5	0.26666666666666666
comm_4_617	complete	4	4	0.3137254901960784
comm_4_618	complete	4	3	0.39215686274509803
comm_4_619	complete	4	6	0.3333333333333333
comm_4_620	complete	4	11	0.2456140350877193
comm_4_621	complete	4	2	0.26666666666666666
comm_4_622	complete	4	9	0.3703703703703704
comm_4_623	complete	4	11	0.28888888888888886
comm_4_624	complete	4	9	0.2833333333333333
comm_4_625	complete	4	5	0.34567901234567905
comm_4_626	complete	4	2	0.5
comm_4_627	complete	4	5	0.3218390804597701
comm_4_628	complete	4	5	0.5277777777777778
comm_4_629	complete	4	6	0.25641025641025644
comm_4_630	complete	4	2	0.4126984126984127
comm_4_631	complete	4	4	0.3958333333333333
comm_4_632	complete	4	2	0.4
comm_4_633	complete	4	2	0.40476190476190477
comm_4_634	complete	4	2	0.3333333333333333
comm_4_635	complete	4	2	0.33333333333333337
comm_4_636	complete	4	5	0.2619047619047619
comm_4_637	complete	4	4	0.2
comm_4_638	complete	4	3	0.25641025641025644
comm_4_639	complete	4	2	0.4444444444444445
comm_4_640	complete	4	6	0.3783783783783784
comm_4_641	complete	4	5	0.3555555555555555
comm_4_642	complete	4	2	0.4444444444444445
comm_4_643	complete	4	10	0.2619047619047619
comm_4_644	complete	4	4	0.4358974358974359
comm_4_645	complete	4	2	0.2528735632183908
comm_4_646	complete	4	12	0.2222222222222222
comm_4_647	complete	4	7	0.3010752688172043
comm_4_648	complete	4	9	0.3333333333333333
comm_4_649	complete	4	3	0.28205128205128205
