community	medium	size	mip	mro
comm_11_350	complete	11	13	0.3085714285714286
comm_11_351	complete	11	20	0.300990099009901
comm_11_352	complete	11	25	0.28620689655172415
comm_11_353	complete	11	19	0.31067961165048547
comm_11_354	complete	11	24	0.27628865979381445
comm_11_355	complete	11	22	0.3365384615384615
comm_11_356	complete	11	23	0.29189189189189185
comm_11_357	complete	11	26	0.3150442477876106
comm_11_358	complete	11	22	0.31851851851851853
comm_11_359	complete	11	22	0.32954545454545453
comm_11_360	complete	11	24	0.27241379310344827
comm_11_361	complete	11	22	0.31478260869565217
comm_11_362	complete	11	25	0.2927835051546392
comm_11_363	complete	11	21	0.31666666666666665
comm_11_364	complete	11	16	0.31025641025641026
comm_11_365	complete	11	21	0.3105882352941176
comm_11_366	complete	11	17	0.31724137931034485
comm_11_367	complete	11	14	0.3
comm_11_368	complete	11	23	0.2734693877551021
comm_11_369	complete	11	21	0.26868686868686864
comm_11_370	complete	11	15	0.33866666666666667
comm_11_371	complete	11	16	0.2839506172839506
comm_11_372	complete	11	18	0.32380952380952377
comm_11_373	complete	11	20	0.2894736842105263
comm_11_374	complete	11	16	0.28347826086956524
comm_11_375	complete	11	20	0.29795918367346946
comm_11_376	complete	11	19	0.2942528735632184
comm_11_377	complete	11	18	0.3023255813953488
comm_11_378	complete	11	9	0.3243243243243243
comm_11_379	complete	11	24	0.25504587155963304
comm_11_380	complete	11	16	0.38
comm_11_381	complete	11	22	0.303448275862069
comm_11_382	complete	11	20	0.296078431372549
comm_11_383	complete	11	24	0.32321428571428573
comm_11_384	complete	11	21	0.2849056603773585
comm_11_385	complete	11	23	0.292
comm_11_386	complete	11	21	0.32235294117647056
comm_11_387	complete	11	25	0.303030303030303
comm_11_388	complete	11	16	0.296551724137931
comm_11_389	complete	11	21	0.3018867924528302
comm_11_390	complete	11	24	0.29894736842105263
comm_11_391	complete	11	17	0.30344827586206896
comm_11_392	complete	11	20	0.3
comm_11_393	complete	11	19	0.28080808080808084
comm_11_394	complete	11	8	0.34246575342465757
comm_11_395	complete	11	21	0.33488372093023255
comm_11_396	complete	11	21	0.284
comm_11_397	complete	11	19	0.2604651162790697
comm_11_398	complete	11	18	0.3030927835051547
comm_11_399	complete	11	18	0.2777777777777778
