community	medium	size	mip	mro
comm_15_550	complete	15	25	0.3033268101761253
comm_15_551	complete	15	24	0.3009118541033435
comm_15_552	complete	15	25	0.3017057569296375
comm_15_553	complete	15	25	0.3224115334207078
comm_15_554	complete	15	22	0.28038379530916846
comm_15_555	complete	15	26	0.2857142857142857
comm_15_556	complete	15	26	0.2778402699662542
comm_15_557	complete	15	20	0.31428571428571433
comm_15_558	complete	15	24	0.2771213748657358
comm_15_559	complete	15	12	0.3394625176803394
comm_15_560	complete	15	25	0.30421377183967113
comm_15_561	complete	15	26	0.2953091684434968
comm_15_562	complete	15	24	0.3404539385847797
comm_15_563	complete	15	22	0.296
comm_15_564	complete	15	25	0.2955665024630542
comm_15_565	complete	15	24	0.33219954648526073
comm_15_566	complete	15	22	0.3229291716686674
comm_15_567	complete	15	27	0.28778467908902694
comm_15_568	complete	15	25	0.3357753357753358
comm_15_569	complete	15	22	0.3086150490730644
comm_15_570	complete	15	24	0.29693877551020403
comm_15_571	complete	15	23	0.29888551165146904
comm_15_572	complete	15	21	0.3087912087912088
comm_15_573	complete	15	22	0.3337236533957846
comm_15_574	complete	15	18	0.3166833166833167
comm_15_575	complete	15	24	0.3080357142857143
comm_15_576	complete	15	25	0.31771428571428567
comm_15_577	complete	15	26	0.2794577685088634
comm_15_578	complete	15	24	0.31098901098901105
comm_15_579	complete	15	23	0.301218161683278
comm_15_580	complete	15	22	0.32881773399014774
comm_15_581	complete	15	20	0.3119266055045872
comm_15_582	complete	15	24	0.3098901098901099
comm_15_583	complete	15	21	0.29780219780219785
comm_15_584	complete	15	19	0.34065934065934067
comm_15_585	complete	15	21	0.2773809523809524
comm_15_586	complete	15	23	0.29262672811059903
comm_15_587	complete	15	18	0.2951482479784367
comm_15_588	complete	15	24	0.30597014925373134
comm_15_589	complete	15	20	0.3122629582806574
comm_15_590	complete	15	21	0.2867494824016563
comm_15_591	complete	15	21	0.29152148664343785
comm_15_592	complete	15	23	0.2799070847851336
comm_15_593	complete	15	26	0.29074446680080485
comm_15_594	complete	15	30	0.3115942028985508
comm_15_595	complete	15	25	0.3266978922716628
comm_15_596	complete	15	21	0.32857142857142857
comm_15_597	complete	15	24	0.29670329670329676
comm_15_598	complete	15	24	0.3010625737898465
comm_15_599	complete	15	26	0.3013555787278415
