community	medium	size	mip	mro
comm_16_150	complete	16	24	0.3208020050125313
comm_16_151	complete	16	23	0.30152505446623096
comm_16_152	complete	16	26	0.27919463087248325
comm_16_153	complete	16	26	0.3069351230425056
comm_16_154	complete	16	21	0.3140495867768595
comm_16_155	complete	16	23	0.30153846153846153
comm_16_156	complete	16	23	0.3121951219512195
comm_16_157	complete	16	24	0.29904761904761906
comm_16_158	complete	16	21	0.29115646258503397
comm_16_159	complete	16	27	0.2962962962962963
comm_16_160	complete	16	22	0.315625
comm_16_161	complete	16	20	0.3263681592039801
comm_16_162	complete	16	25	0.31394799054373523
comm_16_163	complete	16	25	0.2794520547945205
comm_16_164	complete	16	26	0.30320987654320986
comm_16_165	complete	16	23	0.31278195488721805
comm_16_166	complete	16	19	0.3163841807909605
comm_16_167	complete	16	22	0.2992592592592592
comm_16_168	complete	16	23	0.3220657276995305
comm_16_169	complete	16	24	0.29557109557109557
comm_16_170	complete	16	25	0.2956916099773243
comm_16_171	complete	16	23	0.3037593984962406
comm_16_172	complete	16	19	0.3209439528023599
comm_16_173	complete	16	24	0.28611111111111115
comm_16_174	complete	16	25	0.30140845070422534
comm_16_175	complete	16	26	0.3282828282828283
comm_16_176	complete	16	17	0.3483483483483483
comm_16_177	complete	16	25	0.30952380952380953
comm_16_178	complete	16	24	0.3
comm_16_179	complete	16	26	0.28949771689497716
comm_16_180	complete	16	20	0.30241545893719807
comm_16_181	complete	16	25	0.29793103448275865
comm_16_182	complete	16	22	0.3029478458049886
comm_16_183	complete	16	22	0.3002469135802469
comm_16_184	complete	16	25	0.3011990407673861
comm_16_185	complete	16	24	0.30462962962962964
comm_16_186	complete	16	26	0.30286975717439296
comm_16_187	complete	16	23	0.30720720720720723
comm_16_188	complete	16	16	0.3423728813559322
comm_16_189	complete	16	26	0.28597701149425286
comm_16_190	complete	16	23	0.29463869463869463
comm_16_191	complete	16	18	0.362962962962963
comm_16_192	complete	16	26	0.30144927536231886
comm_16_193	complete	16	26	0.29244444444444445
comm_16_194	complete	16	27	0.3160839160839161
comm_16_195	complete	16	23	0.30158730158730157
comm_16_196	complete	16	21	0.29898989898989903
comm_16_197	complete	16	21	0.31435523114355235
comm_16_198	complete	16	25	0.2927927927927928
comm_16_199	complete	16	20	0.31746031746031744
