community	medium	receiver	donor	compound	scs	mus	mps	smetana
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_but_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_bz_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_ca2_e	0.5	1.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_cell4_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_cell500_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_cellb_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_cgly_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_chol_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_cit_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_cl_e	0.5	1.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_co2_e	0.5	0.1	1	0.05
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_cobalt2_e	0.5	1.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_colipa_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_cu2_e	0.5	1.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_cys__L_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_cytd_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_dad_2_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_dca_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_dcyt_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_dextrin_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_dgsn_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_dha_e	0.5	0.0	1	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_din_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_dms_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_dmso_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_drib_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_duri_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_enlipa_e	0.5	0.0	1	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_enter_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_etha_e	0.5	0.0	1	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_etoh_e	0.5	0.35	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_fe2_e	0.5	1.0	1	0.5
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_fe3_e	0.5	1.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_fe3dcit_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_feenter_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_fol_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_for_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_fru_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_fuc__L_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_fum_e	0.5	0.0	1	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_g3pc_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_g3pe_e	0.5	0.01	1	0.005
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_g3pg_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_gal_bD_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_gal_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_galman4_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_galman600_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_galman6_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_galt_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_galur_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_gam_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_glc__D_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_glcman4_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_glcman600_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_glcman6_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_glcur_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_gln__L_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_glu__L_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_glucan1500_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_glucan4_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_glucan6_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_gly_e	0.5	0.0	1	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_glyb_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_glyc3p_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_glyc_e	0.5	0.11	1	0.055
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_glycogen1500_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_gm2lipa_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_gsn_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_gthrd_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_gua_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_h2_e	0.5	0.22	1	0.11
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_h2o_e	0.5	0.05	1	0.025
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_h2s_e	0.5	0.0	1	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_h_e	0.5	0.38	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_his__L_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_hqn_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_hxa_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_hxan_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_ibt_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_ile__L_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_indole_e	0.5	0.0	1	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_inost_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_ins_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_k_e	0.5	1.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_kdo2lipid4_e	0.5	0.0	1	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_lac__L_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_lcts_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_leu__L_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_lipa_e	0.5	0.0	1	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_lmn2_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_lmn30_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_lys__L_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_lyx__L_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_mal__L_e	0.5	0.01	1	0.005
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_malt_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_malthp_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_malthx_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_malttr_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_maltttr_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_man1p_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_man_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_manttr_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_melib_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_meoh_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_met__L_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_mg2_e	0.5	1.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_mn2_e	0.5	1.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_mnl_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_mobd_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_mso3_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_murein4p3p_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_murein4p4p_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_murein4px4p_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_murein4px4px4p_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_murein5p3p_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_murein5p4p_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_murein5p5p5p_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_murein5p5p_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_murein5px3p_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_murein5px4p_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_murein5px4px4p_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_nh4_e	0.5	0.04	1	0.02
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_no2_e	0.5	0.52	1	0.26
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_no3_e	0.5	0.48	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_no_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_o2_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_octa_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_orn_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_pac_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_pheme_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_pi_e	0.5	0.99	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_ppa_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_pro__L_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_progly_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_ptrc_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_pullulan1200_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_pyr_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_raffin_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_rbt_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_rib__D_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_ribflv_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_rmn_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_s_e	0.5	0.0	1	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_salchs4_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_salchs4fe_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_salcn_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_sbt__D_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_ser__D_e	0.5	0.04	1	0.02
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_ser__L_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_so3_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_so4_e	0.5	1.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_spmd_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_starch1200_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_succ_e	0.5	0.06	1	0.03
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_sucr_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_sulfac_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_tartr__D_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_tartr__L_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_thm_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_thr__L_e	0.5	0.04	1	0.02
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_thym_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_thymd_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_tol_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_tre_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_tsul_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_uaagmda_e	0.5	0.0	0	0.0
all	minimal	GCF_000020605.1_ASM2060v1_protein.faa.gz	GCF_018292165.1_ASM1829216v1_protein.faa.gz	M_udcpdp_e	0.5	0.0	0	0.0
