community	medium	size	mip	mro
comm_40_600	complete	40	23	0.44789961811238405
comm_40_601	complete	40	21	0.44925213675213677
comm_40_602	complete	40	21	0.46612685560053985
comm_40_603	complete	40	24	0.4876044765547528
comm_40_604	complete	40	18	0.4603860558916738
comm_40_605	complete	40	24	0.4780720190556255
comm_40_606	complete	40	22	0.4446292446292446
comm_40_607	complete	40	21	0.46552411319250697
comm_40_608	complete	40	24	0.46643618553730914
comm_40_609	complete	40	20	0.43311036789297663
comm_40_610	complete	40	22	0.43956043956043955
comm_40_611	complete	40	24	0.4786324786324786
comm_40_612	complete	40	19	0.44096769520498336
comm_40_613	complete	40	24	0.47776329132261336
comm_40_614	complete	40	20	0.4415192650486769
comm_40_615	complete	40	23	0.4348290598290599
comm_40_616	complete	40	23	0.43820377153710494
comm_40_617	complete	40	22	0.4529437043403524
comm_40_618	complete	40	22	0.47768805779855494
comm_40_619	complete	40	23	0.4479166666666667
comm_40_620	complete	40	22	0.460137312596329
comm_40_621	complete	40	24	0.43087496695744126
comm_40_622	complete	40	24	0.44399460188933876
comm_40_623	complete	40	23	0.4570301493378417
comm_40_624	complete	40	19	0.46541926541926537
comm_40_625	complete	40	21	0.44389302453818585
comm_40_626	complete	40	23	0.4548494983277593
comm_40_627	complete	40	21	0.45260731777585705
comm_40_628	complete	40	22	0.4456721915285451
comm_40_629	complete	40	21	0.4722457030149338
comm_40_630	complete	40	22	0.446927374301676
comm_40_631	complete	40	23	0.4256120527306968
comm_40_632	complete	40	22	0.43589743589743596
comm_40_633	complete	40	20	0.41595441595441596
comm_40_634	complete	40	27	0.4468054965292534
comm_40_635	complete	40	23	0.4139957264957265
comm_40_636	complete	40	21	0.4411359250068927
comm_40_637	complete	40	22	0.43311036789297663
comm_40_638	complete	40	22	0.4530371589195119
comm_40_639	complete	40	21	0.4569288389513108
comm_40_640	complete	40	22	0.4637926176387715
comm_40_641	complete	40	22	0.46400658165364045
comm_40_642	complete	40	19	0.45745920745920743
comm_40_643	complete	40	22	0.44217130387343156
comm_40_644	complete	40	21	0.459555177787222
comm_40_645	complete	40	24	0.4382284382284382
comm_40_646	complete	40	20	0.46153846153846156
comm_40_647	complete	40	21	0.4454047824834342
comm_40_648	complete	40	20	0.44865082561417635
comm_40_649	complete	40	22	0.455994455994456
