community	medium	size	mip	mro
comm_10_300	complete	10	8	0.4938271604938272
comm_10_301	complete	10	7	0.46121593291404617
comm_10_302	complete	10	24	0.2679738562091504
comm_10_303	complete	10	7	0.45656565656565656
comm_10_304	complete	10	11	0.5484633569739953
comm_10_305	complete	10	5	0.4491725768321513
comm_10_306	complete	10	5	0.48309178743961356
comm_10_307	complete	10	8	0.5132275132275131
comm_10_308	complete	10	8	0.48148148148148145
comm_10_309	complete	10	5	0.46913580246913583
comm_10_310	complete	10	9	0.5098039215686275
comm_10_311	complete	10	5	0.48062015503875977
comm_10_312	complete	10	7	0.48290598290598286
comm_10_313	complete	10	9	0.557919621749409
comm_10_314	complete	10	9	0.4749455337690632
comm_10_315	complete	10	9	0.5200945626477541
comm_10_316	complete	10	8	0.4535147392290249
comm_10_317	complete	10	5	0.5531914893617021
comm_10_318	complete	10	8	0.4836601307189543
comm_10_319	complete	10	9	0.557919621749409
comm_10_320	complete	10	24	0.25140291806958476
comm_10_321	complete	10	11	0.4395061728395062
comm_10_322	complete	10	7	0.48888888888888893
comm_10_323	complete	10	12	0.4975845410628019
comm_10_324	complete	10	9	0.5
comm_10_325	complete	10	9	0.48148148148148145
comm_10_326	complete	10	9	0.5648148148148149
comm_10_327	complete	10	10	0.48611111111111116
comm_10_328	complete	10	7	0.49333333333333335
comm_10_329	complete	10	7	0.508641975308642
comm_10_330	complete	10	24	0.28602860286028603
comm_10_331	complete	10	9	0.4397163120567376
comm_10_332	complete	10	26	0.25674217907227614
comm_10_333	complete	10	10	0.48611111111111116
comm_10_334	complete	10	9	0.48072562358276644
comm_10_335	complete	10	10	0.49074074074074076
comm_10_336	complete	10	4	0.48072562358276644
comm_10_337	complete	10	7	0.5
comm_10_338	complete	10	8	0.4109014675052411
comm_10_339	complete	10	8	0.46623093681917216
comm_10_340	complete	10	6	0.5484633569739953
comm_10_341	complete	10	7	0.5079365079365079
comm_10_342	complete	10	10	0.5010893246187363
comm_10_343	complete	10	24	0.25925925925925924
comm_10_344	complete	10	9	0.47930283224400877
comm_10_345	complete	10	6	0.43253968253968256
comm_10_346	complete	10	9	0.4141414141414141
comm_10_347	complete	10	8	0.4728132387706856
comm_10_348	complete	10	6	0.49172576832151293
comm_10_349	complete	10	6	0.4145299145299145
