community	medium	size	mip	mro
comm_11_800	complete	11	7	0.45
comm_11_801	complete	11	6	0.4807692307692308
comm_11_802	complete	11	22	0.2679245283018868
comm_11_803	complete	11	8	0.4588235294117647
comm_11_804	complete	11	8	0.4385964912280702
comm_11_805	complete	11	5	0.4346153846153846
comm_11_806	complete	11	13	0.4526315789473684
comm_11_807	complete	11	8	0.45333333333333337
comm_11_808	complete	11	9	0.42641509433962266
comm_11_809	complete	11	10	0.3433962264150943
comm_11_810	complete	11	13	0.32982456140350874
comm_11_811	complete	11	10	0.4745098039215686
comm_11_812	complete	11	12	0.4392857142857143
comm_11_813	complete	11	10	0.5
comm_11_814	complete	11	10	0.48235294117647054
comm_11_815	complete	11	9	0.49599999999999994
comm_11_816	complete	11	6	0.48518518518518516
comm_11_817	complete	11	10	0.45185185185185184
comm_11_818	complete	11	8	0.4196721311475409
comm_11_819	complete	11	9	0.4923076923076923
comm_11_820	complete	11	7	0.41403508771929826
comm_11_821	complete	11	13	0.4912280701754386
comm_11_822	complete	11	6	0.46122448979591846
comm_11_823	complete	11	9	0.41333333333333333
comm_11_824	complete	11	6	0.44705882352941173
comm_11_825	complete	11	6	0.4705882352941176
comm_11_826	complete	11	12	0.3927272727272727
comm_11_827	complete	11	8	0.46521739130434786
comm_11_828	complete	11	10	0.48571428571428577
comm_11_829	complete	11	7	0.4235294117647059
comm_11_830	complete	11	9	0.48214285714285715
comm_11_831	complete	11	11	0.4733333333333334
comm_11_832	complete	11	11	0.3368421052631579
comm_11_833	complete	11	7	0.4666666666666667
comm_11_834	complete	11	10	0.3672727272727273
comm_11_835	complete	11	9	0.30714285714285716
comm_11_836	complete	11	8	0.44705882352941173
comm_11_837	complete	11	8	0.484
comm_11_838	complete	11	8	0.4458333333333334
comm_11_839	complete	11	27	0.28030303030303033
comm_11_840	complete	11	7	0.4352941176470588
comm_11_841	complete	11	9	0.5423076923076923
comm_11_842	complete	11	9	0.37999999999999995
comm_11_843	complete	11	14	0.48965517241379314
comm_11_844	complete	11	9	0.4196078431372549
comm_11_845	complete	11	7	0.4517241379310345
comm_11_846	complete	11	9	0.41090909090909095
comm_11_847	complete	11	9	0.46792452830188674
comm_11_848	complete	11	8	0.5346938775510205
comm_11_849	complete	11	8	0.44705882352941173
