community	medium	size	mip	mro
comm_40_800	complete	40	21	0.41439205955334985
comm_40_801	complete	40	22	0.4544837878171212
comm_40_802	complete	40	20	0.4624277456647399
comm_40_803	complete	40	22	0.4615384615384616
comm_40_804	complete	40	21	0.46237458193979936
comm_40_805	complete	40	21	0.46976552858905807
comm_40_806	complete	40	22	0.46760408050730623
comm_40_807	complete	40	22	0.43932538050185105
comm_40_808	complete	40	23	0.43508771929824563
comm_40_809	complete	40	22	0.4637802998458736
comm_40_810	complete	40	21	0.44829529444914057
comm_40_811	complete	40	23	0.4914060298675684
comm_40_812	complete	40	22	0.4703703703703704
comm_40_813	complete	40	19	0.4640743871513103
comm_40_814	complete	40	23	0.4554883318928262
comm_40_815	complete	40	23	0.47299813780260713
comm_40_816	complete	40	23	0.44650751547303275
comm_40_817	complete	40	23	0.4640605296343001
comm_40_818	complete	40	20	0.4604051565377532
comm_40_819	complete	40	21	0.4440687517610595
comm_40_820	complete	40	19	0.4725668596636339
comm_40_821	complete	40	20	0.44079515989628343
comm_40_822	complete	40	20	0.4382536382536382
comm_40_823	complete	40	23	0.3949523425963216
comm_40_824	complete	40	22	0.41785375118708457
comm_40_825	complete	40	20	0.4345757335448058
comm_40_826	complete	40	21	0.45056903880433297
comm_40_827	complete	40	23	0.4471577804911139
comm_40_828	complete	40	20	0.4523411371237459
comm_40_829	complete	40	25	0.4115918803418804
comm_40_830	complete	40	20	0.4750482492417976
comm_40_831	complete	40	22	0.46404682274247494
comm_40_832	complete	40	23	0.4719594131358838
comm_40_833	complete	40	24	0.3798670465337132
comm_40_834	complete	40	24	0.4137106416899163
comm_40_835	complete	40	18	0.48152976966536293
comm_40_836	complete	40	18	0.5054161524749761
comm_40_837	complete	40	22	0.4323513366066557
comm_40_838	complete	40	23	0.46622553074165973
comm_40_839	complete	40	22	0.49175329175329174
comm_40_840	complete	40	20	0.4520527641914925
comm_40_841	complete	40	20	0.45139794292336666
comm_40_842	complete	40	21	0.46153846153846156
comm_40_843	complete	40	22	0.42928039702233245
comm_40_844	complete	40	23	0.4707638040971375
comm_40_845	complete	40	18	0.5145299145299146
comm_40_846	complete	40	23	0.4648117839607201
comm_40_847	complete	40	21	0.44775296388199615
comm_40_848	complete	40	22	0.43109831345125466
comm_40_849	complete	40	25	0.4702733164271626
