community	medium	size	mip	mro
comm_28_0	complete	28	17	0.4523607577042691
comm_28_1	complete	28	17	0.44273504273504266
comm_28_10	complete	28	18	0.4241898148148148
comm_28_11	complete	28	19	0.4363425925925926
comm_28_12	complete	28	18	0.4404862878145321
comm_28_13	complete	28	18	0.4262108262108262
comm_28_14	complete	28	19	0.43156199677938806
comm_28_15	complete	28	20	0.43627450980392163
comm_28_16	complete	28	18	0.46593158043539723
comm_28_17	complete	28	18	0.43911537436717296
comm_28_18	complete	28	17	0.41030092592592593
comm_28_19	complete	28	18	0.43646723646723645
comm_28_2	complete	28	17	0.43812805053115134
comm_28_20	complete	28	15	0.44165970481759953
comm_28_21	complete	28	14	0.4432870370370371
comm_28_22	complete	28	17	0.42811315252260135
comm_28_23	complete	28	13	0.4373333333333333
comm_28_24	complete	28	16	0.4595001505570611
comm_28_25	complete	28	16	0.4409448818897638
comm_28_26	complete	28	16	0.4456202233980011
comm_28_27	complete	28	14	0.4495726495726496
comm_28_28	complete	28	18	0.44893378226711556
comm_28_29	complete	28	19	0.43760683760683755
comm_28_3	complete	28	17	0.43361823361823354
comm_28_30	complete	28	16	0.4426946631671041
comm_28_31	complete	28	18	0.43583118001722654
comm_28_32	complete	28	18	0.4379084967320262
comm_28_33	complete	28	16	0.4255082149818992
comm_28_34	complete	28	17	0.44387464387464387
comm_28_35	complete	28	16	0.4462081128747795
comm_28_36	complete	28	17	0.42476851851851855
comm_28_37	complete	28	18	0.40152851263962375
comm_28_38	complete	28	17	0.4951881014873141
comm_28_39	complete	28	16	0.4730242053076699
comm_28_4	complete	28	18	0.42279202279202277
comm_28_40	complete	28	16	0.47407407407407404
comm_28_41	complete	28	16	0.4372177055103884
comm_28_42	complete	28	18	0.5002939447383892
comm_28_43	complete	28	17	0.49956933677863913
comm_28_44	complete	28	16	0.45659722222222227
comm_28_45	complete	28	17	0.4697100200976171
comm_28_46	complete	28	16	0.4503233392122281
comm_28_47	complete	28	16	0.4797720797720797
comm_28_48	complete	28	17	0.4456202233980011
comm_28_49	complete	28	20	0.4501424501424501
comm_28_5	complete	28	17	0.44614079728583544
comm_28_6	complete	28	18	0.45650301464254955
comm_28_7	complete	28	17	0.42013005371783996
comm_28_8	complete	28	18	0.40219907407407407
comm_28_9	complete	28	18	0.45518801243992085
