community	medium	size	mip	mro
comm_19_250	complete	19	8	0.4406565656565656
comm_19_251	complete	19	7	0.43775100401606426
comm_19_252	complete	19	7	0.4756554307116105
comm_19_253	complete	19	11	0.4785353535353535
comm_19_254	complete	19	10	0.45847953216374265
comm_19_255	complete	19	18	0.3851851851851852
comm_19_256	complete	19	14	0.3650793650793651
comm_19_257	complete	19	9	0.4664224664224664
comm_19_258	complete	19	16	0.4504181600955795
comm_19_259	complete	19	7	0.5127175368139224
comm_19_260	complete	19	15	0.43413516609392894
comm_19_261	complete	19	7	0.5116279069767442
comm_19_262	complete	19	16	0.4290780141843971
comm_19_263	complete	19	8	0.47741147741147744
comm_19_264	complete	19	15	0.3661375661375662
comm_19_265	complete	19	15	0.39814814814814814
comm_19_266	complete	19	16	0.3730994152046784
comm_19_267	complete	19	15	0.4196217494089834
comm_19_268	complete	19	13	0.39633447880870565
comm_19_269	complete	19	17	0.39125295508274227
comm_19_270	complete	19	17	0.38295577130528585
comm_19_271	complete	19	18	0.45847953216374265
comm_19_272	complete	19	14	0.3584905660377359
comm_19_273	complete	19	12	0.4420289855072464
comm_19_274	complete	19	15	0.391812865497076
comm_19_275	complete	19	8	0.5108556832694764
comm_19_276	complete	19	12	0.4528076463560335
comm_19_277	complete	19	10	0.4065656565656566
comm_19_278	complete	19	9	0.4617283950617284
comm_19_279	complete	19	12	0.3847953216374269
comm_19_280	complete	19	13	0.4420289855072464
comm_19_281	complete	19	14	0.4468085106382979
comm_19_282	complete	19	11	0.34397163120567376
comm_19_283	complete	19	12	0.39898989898989895
comm_19_284	complete	19	8	0.46743295019157094
comm_19_285	complete	19	7	0.4794685990338164
comm_19_286	complete	19	9	0.4861111111111111
comm_19_287	complete	19	8	0.5180878552971576
comm_19_288	complete	19	10	0.46124031007751937
comm_19_289	complete	19	9	0.45977011494252873
comm_19_290	complete	19	14	0.4671445639187575
comm_19_291	complete	19	10	0.46153846153846156
comm_19_292	complete	19	14	0.41425120772946866
comm_19_293	complete	19	10	0.4555555555555556
comm_19_294	complete	19	12	0.43971631205673756
comm_19_295	complete	19	8	0.5018315018315018
comm_19_296	complete	19	14	0.39060710194730813
comm_19_297	complete	19	10	0.45736434108527135
comm_19_298	complete	19	11	0.4148148148148148
comm_19_299	complete	19	14	0.3830687830687831
