community	medium	size	mip	mro
comm_27_800	complete	27	14	0.45409429280397023
comm_27_801	complete	27	16	0.48032883147386957
comm_27_802	complete	27	17	0.3943742824339839
comm_27_803	complete	27	15	0.4293381037567084
comm_27_804	complete	27	17	0.4061085972850679
comm_27_805	complete	27	18	0.3995229576624925
comm_27_806	complete	27	15	0.425891181988743
comm_27_807	complete	27	15	0.40508684863523575
comm_27_808	complete	27	17	0.3977340488968396
comm_27_809	complete	27	16	0.4494596312778131
comm_27_810	complete	27	23	0.45669291338582685
comm_27_811	complete	27	17	0.40805288461538464
comm_27_812	complete	27	17	0.48656898656898656
comm_27_813	complete	27	21	0.3991841491841492
comm_27_814	complete	27	17	0.4462759462759462
comm_27_815	complete	27	14	0.4975579975579975
comm_27_816	complete	27	18	0.40326340326340326
comm_27_817	complete	27	15	0.46707692307692306
comm_27_818	complete	27	21	0.4393939393939394
comm_27_819	complete	27	14	0.40946745562130177
comm_27_820	complete	27	16	0.4859584859584859
comm_27_821	complete	27	18	0.3726893261776983
comm_27_822	complete	27	12	0.5234680573663625
comm_27_823	complete	27	17	0.46953846153846157
comm_27_824	complete	27	17	0.38285378743394005
comm_27_825	complete	27	20	0.4674104521432765
comm_27_826	complete	27	16	0.44090056285178236
comm_27_827	complete	27	17	0.42504211117349805
comm_27_828	complete	27	14	0.4344951923076923
comm_27_829	complete	27	16	0.4692954104718811
comm_27_830	complete	27	15	0.47753846153846147
comm_27_831	complete	27	15	0.3768634466308885
comm_27_832	complete	27	14	0.4646153846153846
comm_27_833	complete	27	15	0.414792899408284
comm_27_834	complete	27	17	0.46623605402231355
comm_27_835	complete	27	16	0.463980463980464
comm_27_836	complete	27	16	0.43876923076923074
comm_27_837	complete	27	18	0.4665012406947891
comm_27_838	complete	27	16	0.42735042735042733
comm_27_839	complete	27	18	0.4657125819916518
comm_27_840	complete	27	14	0.4758064516129032
comm_27_841	complete	27	16	0.4867692307692308
comm_27_842	complete	27	18	0.4609027336300063
comm_27_843	complete	27	16	0.48656898656898656
comm_27_844	complete	27	15	0.41929382093316525
comm_27_845	complete	27	14	0.42749054224464067
comm_27_846	complete	27	16	0.40509131156613176
comm_27_847	complete	27	14	0.4236874236874236
comm_27_848	complete	27	16	0.4284023668639053
comm_27_849	complete	27	17	0.4270952927669346
