community	medium	size	mip	mro
comm_9_700	complete	9	7	0.5666666666666667
comm_9_701	complete	9	5	0.44886363636363635
comm_9_702	complete	9	26	0.24731182795698922
comm_9_703	complete	9	6	0.5108695652173914
comm_9_704	complete	9	11	0.47727272727272724
comm_9_705	complete	9	11	0.48913043478260876
comm_9_706	complete	9	8	0.4947916666666667
comm_9_707	complete	9	4	0.4673913043478261
comm_9_708	complete	9	15	0.34451219512195125
comm_9_709	complete	9	8	0.5054347826086957
comm_9_710	complete	9	9	0.45
comm_9_711	complete	9	9	0.4166666666666667
comm_9_712	complete	9	5	0.5581395348837209
comm_9_713	complete	9	10	0.46808510638297873
comm_9_714	complete	9	5	0.44886363636363635
comm_9_715	complete	9	7	0.4419642857142857
comm_9_716	complete	9	6	0.41228070175438597
comm_9_717	complete	9	5	0.5781250000000001
comm_9_718	complete	9	6	0.49431818181818177
comm_9_719	complete	9	6	0.435
comm_9_720	complete	9	4	0.5096153846153847
comm_9_721	complete	9	6	0.445
comm_9_722	complete	9	22	0.2604166666666667
comm_9_723	complete	9	10	0.5
comm_9_724	complete	9	6	0.4886363636363636
comm_9_725	complete	9	5	0.48913043478260876
comm_9_726	complete	9	11	0.4292452830188679
comm_9_727	complete	9	9	0.5380434782608696
comm_9_728	complete	9	23	0.30701754385964913
comm_9_729	complete	9	5	0.4414893617021276
comm_9_730	complete	9	7	0.4574468085106383
comm_9_731	complete	9	22	0.2553763440860215
comm_9_732	complete	9	8	0.4456521739130435
comm_9_733	complete	9	10	0.4267241379310345
comm_9_734	complete	9	7	0.5714285714285714
comm_9_735	complete	9	10	0.32857142857142857
comm_9_736	complete	9	8	0.4833333333333333
comm_9_737	complete	9	7	0.41847826086956524
comm_9_738	complete	9	7	0.4863636363636364
comm_9_739	complete	9	6	0.5104166666666667
comm_9_740	complete	9	7	0.44021739130434784
comm_9_741	complete	9	6	0.47000000000000003
comm_9_742	complete	9	17	0.2861111111111111
comm_9_743	complete	9	6	0.4656862745098039
comm_9_744	complete	9	12	0.41346153846153844
comm_9_745	complete	9	8	0.41517857142857145
comm_9_746	complete	9	4	0.47093023255813954
comm_9_747	complete	9	8	0.5046296296296297
comm_9_748	complete	9	10	0.4414893617021276
comm_9_749	complete	9	5	0.45918367346938777
