community	medium	size	mip	mro
comm_15_50	complete	15	10	0.43487394957983194
comm_15_51	complete	15	8	0.4308035714285714
comm_15_52	complete	15	8	0.4580498866213152
comm_15_53	complete	15	9	0.432967032967033
comm_15_54	complete	15	9	0.4307692307692308
comm_15_55	complete	15	11	0.49698189134808857
comm_15_56	complete	15	7	0.5034013605442177
comm_15_57	complete	15	7	0.49308755760368655
comm_15_58	complete	15	8	0.5
comm_15_59	complete	15	9	0.4642857142857143
comm_15_60	complete	15	8	0.49040511727078895
comm_15_61	complete	15	12	0.45548654244306425
comm_15_62	complete	15	12	0.44155844155844154
comm_15_63	complete	15	13	0.45750452079566
comm_15_64	complete	15	8	0.4461538461538462
comm_15_65	complete	15	9	0.4307692307692308
comm_15_66	complete	15	9	0.44805194805194803
comm_15_67	complete	15	8	0.48752834467120176
comm_15_68	complete	15	8	0.5151515151515151
comm_15_69	complete	15	13	0.48571428571428565
comm_15_70	complete	15	10	0.41558441558441556
comm_15_71	complete	15	9	0.4263736263736264
comm_15_72	complete	15	12	0.49613899613899615
comm_15_73	complete	15	6	0.48752834467120176
comm_15_74	complete	15	7	0.4732142857142857
comm_15_75	complete	15	9	0.35902255639097747
comm_15_76	complete	15	15	0.4305019305019305
comm_15_77	complete	15	11	0.43629343629343625
comm_15_78	complete	15	13	0.346938775510204
comm_15_79	complete	15	9	0.4305283757338552
comm_15_80	complete	15	7	0.515625
comm_15_81	complete	15	12	0.46052631578947373
comm_15_82	complete	15	8	0.5072463768115942
comm_15_83	complete	15	10	0.48643761301989147
comm_15_84	complete	15	7	0.5044642857142857
comm_15_85	complete	15	10	0.41758241758241754
comm_15_86	complete	15	9	0.43619047619047613
comm_15_87	complete	15	8	0.38461538461538464
comm_15_88	complete	15	9	0.4498069498069498
comm_15_89	complete	15	9	0.37451737451737455
comm_15_90	complete	15	11	0.4755877034358047
comm_15_91	complete	15	12	0.4730983302411873
comm_15_92	complete	15	10	0.41025641025641024
comm_15_93	complete	15	8	0.4580498866213152
comm_15_94	complete	15	11	0.5037593984962406
comm_15_95	complete	15	7	0.47826086956521746
comm_15_96	complete	15	10	0.45476190476190476
comm_15_97	complete	15	9	0.35802469135802467
comm_15_98	complete	15	10	0.4076190476190476
comm_15_99	complete	15	11	0.43639921722113506
