community	medium	size	mip	mro
comm_34_450	complete	34	33	0.32996632996632996
comm_34_451	complete	34	34	0.3065953654188948
comm_34_452	complete	34	28	0.3231534090909091
comm_34_453	complete	34	33	0.29993552546744034
comm_34_454	complete	34	29	0.33548757719373834
comm_34_455	complete	34	38	0.3348612172141584
comm_34_456	complete	34	32	0.3454824745147326
comm_34_457	complete	34	37	0.3143650242886884
comm_34_458	complete	34	26	0.3339333933393339
comm_34_459	complete	34	31	0.37220691766146313
comm_34_460	complete	34	26	0.43682728928630565
comm_34_461	complete	34	31	0.34841165275947883
comm_34_462	complete	34	34	0.3123543123543123
comm_34_463	complete	34	31	0.29224447868515663
comm_34_464	complete	34	36	0.33294975067126964
comm_34_465	complete	34	37	0.3315508021390375
comm_34_466	complete	34	33	0.3511346650360104
comm_34_467	complete	34	26	0.41477272727272724
comm_34_468	complete	34	34	0.3303161484979667
comm_34_469	complete	34	33	0.3500424808836024
comm_34_470	complete	34	29	0.369281045751634
comm_34_471	complete	34	34	0.29756582215598604
comm_34_472	complete	34	27	0.3152124257651896
comm_34_473	complete	34	29	0.3490073145245559
comm_34_474	complete	34	29	0.3260927862697774
comm_34_475	complete	34	31	0.37247474747474746
comm_34_476	complete	34	31	0.3347038221410081
comm_34_477	complete	34	29	0.39330808080808083
comm_34_478	complete	34	25	0.4470156106519743
comm_34_479	complete	34	28	0.3528017606229897
comm_34_480	complete	34	37	0.3323232323232323
comm_34_481	complete	34	28	0.3771727426549762
comm_34_482	complete	34	34	0.3408033826638478
comm_34_483	complete	34	31	0.37364208118925096
comm_34_484	complete	34	30	0.330704303307043
comm_34_485	complete	34	34	0.39025172358505694
comm_34_486	complete	34	33	0.3230494995200877
comm_34_487	complete	34	33	0.3209422156790578
comm_34_488	complete	34	29	0.33916083916083917
comm_34_489	complete	34	29	0.3773820681037176
comm_34_490	complete	34	36	0.2956773618538324
comm_34_491	complete	34	27	0.371782339524275
comm_34_492	complete	34	32	0.3131313131313131
comm_34_493	complete	34	26	0.34444952032891735
comm_34_494	complete	34	29	0.3896103896103896
comm_34_495	complete	34	33	0.3370652336169578
comm_34_496	complete	34	32	0.3334590720482837
comm_34_497	complete	34	36	0.3043035395976572
comm_34_498	complete	34	42	0.33462833462833463
comm_34_499	complete	34	31	0.3328197226502311
