community	medium	size	mip	mro
comm_21_150	complete	21	26	0.3419354838709677
comm_21_151	complete	21	23	0.36901408450704226
comm_21_152	complete	21	31	0.3017241379310345
comm_21_153	complete	21	23	0.3834710743801653
comm_21_154	complete	21	28	0.28628571428571425
comm_21_155	complete	21	28	0.29620253164556964
comm_21_156	complete	21	19	0.34202898550724636
comm_21_157	complete	21	27	0.34551724137931034
comm_21_158	complete	21	26	0.34375000000000006
comm_21_159	complete	21	25	0.37890625
comm_21_160	complete	21	22	0.367910447761194
comm_21_161	complete	21	28	0.3111111111111111
comm_21_162	complete	21	24	0.31871345029239767
comm_21_163	complete	21	27	0.3088235294117647
comm_21_164	complete	21	25	0.36824324324324326
comm_21_165	complete	21	22	0.3507936507936508
comm_21_166	complete	21	19	0.37982456140350873
comm_21_167	complete	21	20	0.3669421487603306
comm_21_168	complete	21	26	0.3723577235772358
comm_21_169	complete	21	17	0.3621212121212121
comm_21_170	complete	21	23	0.3099236641221374
comm_21_171	complete	21	30	0.2726744186046512
comm_21_172	complete	21	29	0.2833333333333333
comm_21_173	complete	21	26	0.29645390070921984
comm_21_174	complete	21	21	0.37622377622377623
comm_21_175	complete	21	31	0.32117647058823534
comm_21_176	complete	21	24	0.368421052631579
comm_21_177	complete	21	28	0.396031746031746
comm_21_178	complete	21	33	0.2691823899371069
comm_21_179	complete	21	30	0.3016393442622951
comm_21_180	complete	21	22	0.35625000000000007
comm_21_181	complete	21	28	0.33790849673202616
comm_21_182	complete	21	23	0.36328125000000006
comm_21_183	complete	21	23	0.36716417910447763
comm_21_184	complete	21	27	0.3760869565217392
comm_21_185	complete	21	28	0.3072847682119205
comm_21_186	complete	21	27	0.31823204419889506
comm_21_187	complete	21	21	0.3738738738738739
comm_21_188	complete	21	18	0.4008547008547009
comm_21_189	complete	21	26	0.33277310924369746
comm_21_190	complete	21	19	0.37222222222222223
comm_21_191	complete	21	23	0.37666666666666665
comm_21_192	complete	21	24	0.32598425196850395
comm_21_193	complete	21	28	0.2881987577639752
comm_21_194	complete	21	30	0.2923076923076923
comm_21_195	complete	21	37	0.30666666666666664
comm_21_196	complete	21	22	0.3905797101449276
comm_21_197	complete	21	19	0.3546153846153846
comm_21_198	complete	21	15	0.4252336448598131
comm_21_199	complete	21	25	0.29615384615384616
