community	medium	size	mip	mro
comm_14_50	complete	14	24	0.2755852842809365
comm_14_51	complete	14	12	0.37393162393162394
comm_14_52	complete	14	22	0.33538461538461534
comm_14_53	complete	14	25	0.2867692307692307
comm_14_54	complete	14	19	0.3261538461538462
comm_14_55	complete	14	27	0.30214830214830213
comm_14_56	complete	14	21	0.3361204013377927
comm_14_57	complete	14	21	0.3516483516483516
comm_14_58	complete	14	24	0.28205128205128205
comm_14_59	complete	14	24	0.3182503770739065
comm_14_60	complete	14	15	0.3909502262443439
comm_14_61	complete	14	18	0.3129370629370629
comm_14_62	complete	14	18	0.367816091954023
comm_14_63	complete	14	18	0.30769230769230765
comm_14_64	complete	14	25	0.3311355311355311
comm_14_65	complete	14	26	0.28717948717948716
comm_14_66	complete	14	28	0.30494505494505497
comm_14_67	complete	14	19	0.36043956043956044
comm_14_68	complete	14	21	0.301659125188537
comm_14_69	complete	14	23	0.3469387755102041
comm_14_70	complete	14	14	0.2914027149321267
comm_14_71	complete	14	20	0.25378040762656146
comm_14_72	complete	14	20	0.36363636363636365
comm_14_73	complete	14	7	0.47285067873303166
comm_14_74	complete	14	14	0.36630036630036633
comm_14_75	complete	14	21	0.29528535980148884
comm_14_76	complete	14	18	0.3617920540997464
comm_14_77	complete	14	25	0.3436988543371522
comm_14_78	complete	14	12	0.3741690408357075
comm_14_79	complete	14	20	0.3333333333333333
comm_14_80	complete	14	16	0.42178046672428693
comm_14_81	complete	14	21	0.3559577677224736
comm_14_82	complete	14	17	0.3689320388349515
comm_14_83	complete	14	23	0.27692307692307694
comm_14_84	complete	14	19	0.3267248215701824
comm_14_85	complete	14	6	0.4968814968814969
comm_14_86	complete	14	21	0.3342830009496676
comm_14_87	complete	14	20	0.3572649572649572
comm_14_88	complete	14	17	0.4076923076923077
comm_14_89	complete	14	27	0.28145497912939776
comm_14_90	complete	14	22	0.314499659632403
comm_14_91	complete	14	18	0.353518821603928
comm_14_92	complete	14	24	0.3033788641265277
comm_14_93	complete	14	17	0.29247675401521556
comm_14_94	complete	14	19	0.3157051282051282
comm_14_95	complete	14	19	0.3541666666666667
comm_14_96	complete	14	14	0.4264849074975657
comm_14_97	complete	14	17	0.401500938086304
comm_14_98	complete	14	14	0.3896103896103896
comm_14_99	complete	14	27	0.33399079552925703
