community	medium	size	mip	mro
comm_24_450	complete	24	28	0.29060308555399716
comm_24_451	complete	24	35	0.30030886196246137
comm_24_452	complete	24	30	0.3316844571726113
comm_24_453	complete	24	32	0.2647342995169082
comm_24_454	complete	24	29	0.36116297679381165
comm_24_455	complete	24	29	0.34782608695652173
comm_24_456	complete	24	23	0.32538569424964936
comm_24_457	complete	24	30	0.3147724383422324
comm_24_458	complete	24	31	0.3414753297508549
comm_24_459	complete	24	28	0.3213149522799576
comm_24_460	complete	24	25	0.33492286115007014
comm_24_461	complete	24	21	0.3472540045766591
comm_24_462	complete	24	19	0.3741007194244604
comm_24_463	complete	24	27	0.33591423466349024
comm_24_464	complete	24	27	0.3441518677281078
comm_24_465	complete	24	28	0.3952569169960474
comm_24_466	complete	24	29	0.3365868086364981
comm_24_467	complete	24	24	0.3683901292596945
comm_24_468	complete	24	29	0.38476840011366864
comm_24_469	complete	24	33	0.336370736787295
comm_24_470	complete	24	33	0.3319660924254854
comm_24_471	complete	24	25	0.34174521131042873
comm_24_472	complete	24	25	0.35294117647058826
comm_24_473	complete	24	27	0.30815217391304345
comm_24_474	complete	24	35	0.3021066786194532
comm_24_475	complete	24	31	0.32608695652173914
comm_24_476	complete	24	22	0.38768115942028986
comm_24_477	complete	24	26	0.38615560640732266
comm_24_478	complete	24	31	0.3244565217391304
comm_24_479	complete	24	26	0.3435052660005401
comm_24_480	complete	24	25	0.370325326847066
comm_24_481	complete	24	26	0.35493573967733116
comm_24_482	complete	24	32	0.29016018306636154
comm_24_483	complete	24	26	0.3188405797101449
comm_24_484	complete	24	33	0.3058300395256917
comm_24_485	complete	24	29	0.3177257525083612
comm_24_486	complete	24	31	0.3020289855072464
comm_24_487	complete	24	23	0.38198757763975155
comm_24_488	complete	24	26	0.31884057971014496
comm_24_489	complete	24	23	0.38537549407114624
comm_24_490	complete	24	28	0.34044795783926224
comm_24_491	complete	24	20	0.4272509414584046
comm_24_492	complete	24	28	0.35137533274179233
comm_24_493	complete	24	31	0.35341978133740143
comm_24_494	complete	24	27	0.30820033021463955
comm_24_495	complete	24	n/a	0.27464485578992687
comm_24_496	complete	24	32	0.303875236294896
comm_24_497	complete	24	30	0.3207601497264612
comm_24_498	complete	24	31	0.29509116409537167
comm_24_499	complete	24	27	0.27898550724637683
