community	medium	size	mip	mro
comm_35_850	complete	35	32	0.3235294117647059
comm_35_851	complete	35	27	0.38249926836406206
comm_35_852	complete	35	37	0.3136470588235294
comm_35_853	complete	35	27	0.431476846057572
comm_35_854	complete	35	31	0.32478394201282407
comm_35_855	complete	35	29	0.37170868347338937
comm_35_856	complete	35	26	0.39296266451786194
comm_35_857	complete	35	32	0.3227415966386555
comm_35_858	complete	35	32	0.3226533166458072
comm_35_859	complete	35	40	0.3215989098342039
comm_35_860	complete	35	28	0.3862745098039216
comm_35_861	complete	35	35	0.34169205530817903
comm_35_862	complete	35	30	0.3173967459324155
comm_35_863	complete	35	33	0.306799784133837
comm_35_864	complete	35	29	0.33157262905162066
comm_35_865	complete	35	26	0.3618090452261306
comm_35_866	complete	35	31	0.3245436105476673
comm_35_867	complete	35	28	0.3588235294117647
comm_35_868	complete	35	43	0.3037393396020118
comm_35_869	complete	35	n/a	0.3265204386839482
comm_35_870	complete	35	33	0.39947322212467073
comm_35_871	complete	35	32	0.3327122704285334
comm_35_872	complete	35	34	0.31917211328976036
comm_35_873	complete	35	35	0.3675234799802274
comm_35_874	complete	35	38	0.303921568627451
comm_35_875	complete	35	31	0.3175133689839572
comm_35_876	complete	35	35	0.35270009643201544
comm_35_877	complete	35	37	0.3189955824226924
comm_35_878	complete	35	32	0.3745445080687142
comm_35_879	complete	35	32	0.3498152884342143
comm_35_880	complete	35	24	0.4139433551198257
comm_35_881	complete	35	37	0.31342613381230355
comm_35_882	complete	35	38	0.3312294875031558
comm_35_883	complete	35	35	0.30329411764705877
comm_35_884	complete	35	31	0.35350678733031676
comm_35_885	complete	35	31	0.30302320131239746
comm_35_886	complete	35	34	0.2933973589435774
comm_35_887	complete	35	28	0.3553178847296494
comm_35_888	complete	35	40	0.28022875816993464
comm_35_889	complete	35	32	0.36932982148083116
comm_35_890	complete	35	29	0.38115246098439376
comm_35_891	complete	35	33	0.3671122994652406
comm_35_892	complete	35	32	0.36229260935143287
comm_35_893	complete	35	35	0.36565977742448336
comm_35_894	complete	35	37	0.3628691983122363
comm_35_895	complete	35	33	0.3905228758169934
comm_35_896	complete	35	38	0.3347507677769903
comm_35_897	complete	35	31	0.32451804251112215
comm_35_898	complete	35	32	0.31832486080852096
comm_35_899	complete	35	33	0.3556149732620321
