community	medium	size	mip	mro
comm_25_100	complete	25	27	0.37447916666666664
comm_25_101	complete	25	30	0.32523809523809527
comm_25_102	complete	25	28	0.33239700374531833
comm_25_103	complete	25	27	0.3201219512195122
comm_25_104	complete	25	28	0.3667664670658683
comm_25_105	complete	25	28	0.39444444444444443
comm_25_106	complete	25	n/a	0.3018018018018018
comm_25_107	complete	25	26	0.32598039215686275
comm_25_108	complete	25	28	0.3630208333333333
comm_25_109	complete	25	28	0.3264299802761341
comm_25_110	complete	25	31	0.28899835796387524
comm_25_111	complete	25	25	0.3098039215686274
comm_25_112	complete	25	27	0.3842592592592593
comm_25_113	complete	25	33	0.3418803418803419
comm_25_114	complete	25	23	0.37609649122807015
comm_25_115	complete	25	21	0.4001182033096927
comm_25_116	complete	25	25	0.3724899598393574
comm_25_117	complete	25	29	0.34773662551440326
comm_25_118	complete	25	19	0.4026717557251908
comm_25_119	complete	25	22	0.3538647342995169
comm_25_120	complete	25	27	0.3661800486618005
comm_25_121	complete	25	32	0.3155737704918033
comm_25_122	complete	25	26	0.3925438596491228
comm_25_123	complete	25	33	0.3151515151515151
comm_25_124	complete	25	23	0.39404761904761904
comm_25_125	complete	25	30	0.36554192229038857
comm_25_126	complete	25	25	0.364329268292683
comm_25_127	complete	25	24	0.394484412470024
comm_25_128	complete	25	27	0.3287671232876712
comm_25_129	complete	25	23	0.35346756152125275
comm_25_130	complete	25	20	0.4017412935323383
comm_25_131	complete	25	23	0.38548387096774195
comm_25_132	complete	25	28	0.3321995464852608
comm_25_133	complete	25	33	0.28393470790378006
comm_25_134	complete	25	25	0.3688888888888889
comm_25_135	complete	25	29	0.33116883116883117
comm_25_136	complete	25	32	0.29347826086956524
comm_25_137	complete	25	33	0.3215746421267894
comm_25_138	complete	25	21	0.3970189701897019
comm_25_139	complete	25	33	0.2994350282485876
comm_25_140	complete	25	32	0.3231132075471698
comm_25_141	complete	25	31	0.3145956607495069
comm_25_142	complete	25	21	0.3567073170731707
comm_25_143	complete	25	24	0.34722222222222227
comm_25_144	complete	25	35	0.313780260707635
comm_25_145	complete	25	28	0.3438155136268343
comm_25_146	complete	25	30	0.3107269503546099
comm_25_147	complete	25	34	0.30329457364341084
comm_25_148	complete	25	30	0.3522222222222222
comm_25_149	complete	25	28	0.35389610389610393
