community	medium	size	mip	mro
comm_6_150	complete	6	11	0.41951219512195126
comm_6_151	complete	6	21	0.2857142857142857
comm_6_152	complete	6	8	0.37777777777777777
comm_6_153	complete	6	9	0.4324324324324324
comm_6_154	complete	6	6	0.4533333333333333
comm_6_155	complete	6	17	0.28148148148148144
comm_6_156	complete	6	15	0.2538461538461539
comm_6_157	complete	6	7	0.2823529411764706
comm_6_158	complete	6	14	0.31666666666666665
comm_6_159	complete	6	8	0.3081967213114754
comm_6_160	complete	6	11	0.31538461538461543
comm_6_161	complete	6	15	0.29285714285714287
comm_6_162	complete	6	8	0.24390243902439027
comm_6_163	complete	6	15	0.30144927536231886
comm_6_164	complete	6	10	0.3538461538461539
comm_6_165	complete	6	7	0.5142857142857143
comm_6_166	complete	6	4	0.48
comm_6_167	complete	6	5	0.5419354838709677
comm_6_168	complete	6	8	0.38918918918918916
comm_6_169	complete	6	6	0.3878787878787879
comm_6_170	complete	6	7	0.4888888888888889
comm_6_171	complete	6	16	0.26
comm_6_172	complete	6	17	0.28571428571428575
comm_6_173	complete	6	6	0.37714285714285717
comm_6_174	complete	6	16	0.2638297872340426
comm_6_175	complete	6	5	0.38095238095238093
comm_6_176	complete	6	11	0.3391304347826087
comm_6_177	complete	6	9	0.31578947368421056
comm_6_178	complete	6	7	0.4421052631578947
comm_6_179	complete	6	7	0.34285714285714286
comm_6_180	complete	6	6	0.4432432432432432
comm_6_181	complete	6	n/a	0.28405797101449276
comm_6_182	complete	6	10	0.4666666666666666
comm_6_183	complete	6	16	0.29333333333333333
comm_6_184	complete	6	8	0.43529411764705883
comm_6_185	complete	6	15	0.32238805970149254
comm_6_186	complete	6	3	0.4888888888888889
comm_6_187	complete	6	11	0.3121951219512195
comm_6_188	complete	6	7	0.41
comm_6_189	complete	6	3	0.3783783783783784
comm_6_190	complete	6	17	0.3404255319148936
comm_6_191	complete	6	13	0.31864406779661014
comm_6_192	complete	6	5	0.4689655172413793
comm_6_193	complete	6	5	0.4533333333333333
comm_6_194	complete	6	16	0.27999999999999997
comm_6_195	complete	6	11	0.3829787234042553
comm_6_196	complete	6	19	0.23703703703703705
comm_6_197	complete	6	15	0.35555555555555557
comm_6_198	complete	6	13	0.2909090909090909
comm_6_199	complete	6	8	0.36363636363636365
