community	medium	size	mip	mro
comm_32_450	complete	32	37	0.30070126227208976
comm_32_451	complete	32	30	0.3483870967741935
comm_32_452	complete	32	32	0.38189386056191466
comm_32_453	complete	32	31	0.35467328370554174
comm_32_454	complete	32	30	0.34203274436699627
comm_32_455	complete	32	29	0.38844086021505375
comm_32_456	complete	32	29	0.36711969870640254
comm_32_457	complete	32	32	0.3083405986631793
comm_32_458	complete	32	30	0.392533526640087
comm_32_459	complete	32	30	0.34649881982690794
comm_32_460	complete	32	28	0.3641503159294978
comm_32_461	complete	32	26	0.4340853999627074
comm_32_462	complete	32	30	0.36514798802793486
comm_32_463	complete	32	29	0.3824168477352499
comm_32_464	complete	32	n/a	0.370651486401012
comm_32_465	complete	32	32	0.34718989025606917
comm_32_466	complete	32	30	0.3713771082364499
comm_32_467	complete	32	34	0.30588568194680243
comm_32_468	complete	32	26	0.395858223815213
comm_32_469	complete	32	29	0.34657939847280655
comm_32_470	complete	32	35	0.29763440860215057
comm_32_471	complete	32	27	0.3745519713261649
comm_32_472	complete	32	33	0.3234979360953983
comm_32_473	complete	32	30	0.309377344336084
comm_32_474	complete	32	31	0.3383084577114428
comm_32_475	complete	32	27	0.3651187522155264
comm_32_476	complete	32	36	0.3225806451612903
comm_32_477	complete	32	39	0.2964040190375463
comm_32_478	complete	32	29	0.34884097908899336
comm_32_479	complete	32	32	0.33095533498759305
comm_32_480	complete	32	33	0.29257314328582146
comm_32_481	complete	32	33	0.42327055752377396
comm_32_482	complete	32	27	0.34494623655913975
comm_32_483	complete	32	32	0.35253456221198154
comm_32_484	complete	32	29	0.3398554556671955
comm_32_485	complete	32	29	0.3451149868806914
comm_32_486	complete	32	31	0.32177419354838704
comm_32_487	complete	32	33	0.3098435553094282
comm_32_488	complete	32	32	0.37773692127695135
comm_32_489	complete	32	38	0.28688524590163933
comm_32_490	complete	32	32	0.3336834208552138
comm_32_491	complete	32	34	0.34601339013998783
comm_32_492	complete	32	41	0.2726486219255963
comm_32_493	complete	32	29	0.32708177044261066
comm_32_494	complete	32	27	0.3667601683029453
comm_32_495	complete	32	25	0.39137590520078996
comm_32_496	complete	32	35	0.3337591823698499
comm_32_497	complete	32	26	0.4206909715594579
comm_32_498	complete	32	28	0.3554774832321942
comm_32_499	complete	32	25	0.3795470144131778
