community	medium	size	mip	mro
comm_23_700	complete	23	28	0.30241187384044527
comm_23_701	complete	23	26	0.32254047322540474
comm_23_702	complete	23	29	0.24866310160427807
comm_23_703	complete	23	28	0.3906158357771261
comm_23_704	complete	23	30	0.3170310701956271
comm_23_705	complete	23	29	0.27705627705627706
comm_23_706	complete	23	27	0.34615384615384615
comm_23_707	complete	23	28	0.3327505827505827
comm_23_708	complete	23	31	0.3094582185491277
comm_23_709	complete	23	38	0.3151878062057703
comm_23_710	complete	23	28	0.3214285714285714
comm_23_711	complete	23	18	0.3783422459893048
comm_23_712	complete	23	29	0.33709356337093566
comm_23_713	complete	23	25	0.3603896103896104
comm_23_714	complete	23	22	0.356687898089172
comm_23_715	complete	23	30	0.30870199319397185
comm_23_716	complete	23	28	0.3110877561744614
comm_23_717	complete	23	25	0.3476658476658476
comm_23_718	complete	23	19	0.3504702194357367
comm_23_719	complete	23	17	0.3779220779220779
comm_23_720	complete	23	34	0.33186705767350927
comm_23_721	complete	23	26	0.3147382920110193
comm_23_722	complete	23	33	0.2777161862527716
comm_23_723	complete	23	23	0.3539208882720333
comm_23_724	complete	23	28	0.32806324110671936
comm_23_725	complete	23	29	0.3262337662337662
comm_23_726	complete	23	20	0.43416927899686514
comm_23_727	complete	23	23	0.33855799373040757
comm_23_728	complete	23	32	0.29199604743083
comm_23_729	complete	23	27	0.31718646317186466
comm_23_730	complete	23	32	0.33090909090909093
comm_23_731	complete	23	29	0.3304668304668305
comm_23_732	complete	23	23	0.3589442815249267
comm_23_733	complete	23	30	0.30707070707070705
comm_23_734	complete	23	27	0.3606847697756788
comm_23_735	complete	23	21	0.4206471494607088
comm_23_736	complete	23	32	0.31553911205074
comm_23_737	complete	23	30	0.2826189354686764
comm_23_738	complete	23	29	0.2854661262304575
comm_23_739	complete	23	28	0.325105358217941
comm_23_740	complete	23	28	0.3049124788255223
comm_23_741	complete	23	26	0.38924455825864274
comm_23_742	complete	23	24	0.3551948051948052
comm_23_743	complete	23	31	0.34307359307359314
comm_23_744	complete	23	27	0.3026315789473684
comm_23_745	complete	23	25	0.39348710990502034
comm_23_746	complete	23	26	0.3052749719416386
comm_23_747	complete	23	25	0.3246753246753246
comm_23_748	complete	23	27	0.343801652892562
comm_23_749	complete	23	24	0.36103896103896105
