community	medium	size	mip	mro
comm_18_550	complete	18	17	0.35175282234105765
comm_18_551	complete	18	25	0.27621483375959077
comm_18_552	complete	18	22	0.3503267973856209
comm_18_553	complete	18	12	0.5190311418685122
comm_18_554	complete	18	28	0.2908754052802223
comm_18_555	complete	18	23	0.2928104575163399
comm_18_556	complete	18	24	0.37710084033613445
comm_18_557	complete	18	28	0.2732919254658385
comm_18_558	complete	18	23	0.338618925831202
comm_18_559	complete	18	23	0.314785373608903
comm_18_560	complete	18	25	0.3126050420168067
comm_18_561	complete	18	26	0.3482726423902895
comm_18_562	complete	18	25	0.343297974927676
comm_18_563	complete	18	22	0.35733919736118747
comm_18_564	complete	18	27	0.29500891265597146
comm_18_565	complete	18	26	0.3269130661114003
comm_18_566	complete	18	26	0.31195445920303605
comm_18_567	complete	18	17	0.35382574082264484
comm_18_568	complete	18	26	0.32860040567951315
comm_18_569	complete	18	25	0.2770897832817338
comm_18_570	complete	18	22	0.4332579185520362
comm_18_571	complete	18	23	0.3570691434468524
comm_18_572	complete	18	28	0.33613445378151263
comm_18_573	complete	18	20	0.3739495798319328
comm_18_574	complete	18	27	0.3385720700493938
comm_18_575	complete	18	26	0.2945808244557666
comm_18_576	complete	18	21	0.36393622869708625
comm_18_577	complete	18	21	0.3340489480463718
comm_18_578	complete	18	23	0.336283185840708
comm_18_579	complete	18	20	0.3650357339197361
comm_18_580	complete	18	20	0.36283672347443646
comm_18_581	complete	18	24	0.30434782608695654
comm_18_582	complete	18	30	0.29498269896193774
comm_18_583	complete	18	27	0.28698752228163993
comm_18_584	complete	18	27	0.29551820728291317
comm_18_585	complete	18	31	0.2959558823529412
comm_18_586	complete	18	21	0.31546069755335765
comm_18_587	complete	18	23	0.3696155627605373
comm_18_588	complete	18	31	0.2933634992458522
comm_18_589	complete	18	25	0.34087481146304677
comm_18_590	complete	18	22	0.3298139768728004
comm_18_591	complete	18	29	0.3627450980392157
comm_18_592	complete	18	22	0.32555780933062883
comm_18_593	complete	18	29	0.29046653144016227
comm_18_594	complete	18	23	0.3645894001164822
comm_18_595	complete	18	24	0.39462714219546086
comm_18_596	complete	18	18	0.3695781342840166
comm_18_597	complete	18	20	0.38265002970885326
comm_18_598	complete	18	20	0.381635581061693
comm_18_599	complete	18	24	0.39844617092119866
