community	medium	size	mip	mro
comm_21_950	complete	21	21	0.3634146341463415
comm_21_951	complete	21	25	0.3537878787878788
comm_21_952	complete	21	31	0.2924528301886793
comm_21_953	complete	21	22	0.3006756756756757
comm_21_954	complete	21	24	0.4116666666666667
comm_21_955	complete	21	33	0.3141242937853107
comm_21_956	complete	21	24	0.4235294117647059
comm_21_957	complete	21	31	0.294
comm_21_958	complete	21	19	0.3991071428571429
comm_21_959	complete	21	24	0.3022556390977444
comm_21_960	complete	21	30	0.30414201183431955
comm_21_961	complete	21	23	0.30410958904109586
comm_21_962	complete	21	24	0.33896103896103896
comm_21_963	complete	21	28	0.33015873015873015
comm_21_964	complete	21	22	0.3984375
comm_21_965	complete	21	26	0.3679738562091503
comm_21_966	complete	21	19	0.3587412587412588
comm_21_967	complete	21	27	0.25121951219512195
comm_21_968	complete	21	23	0.3737226277372263
comm_21_969	complete	21	18	0.4103448275862069
comm_21_970	complete	21	28	0.27034482758620687
comm_21_971	complete	21	32	0.34046242774566476
comm_21_972	complete	21	13	0.40847457627118644
comm_21_973	complete	21	29	0.32866242038216564
comm_21_974	complete	21	27	0.36046511627906974
comm_21_975	complete	21	26	0.3184049079754601
comm_21_976	complete	21	15	0.44035087719298244
comm_21_977	complete	21	37	0.32486772486772486
comm_21_978	complete	21	22	0.3417910447761193
comm_21_979	complete	21	23	0.3992248062015504
comm_21_980	complete	21	23	0.350354609929078
comm_21_981	complete	21	30	0.2905660377358491
comm_21_982	complete	21	26	0.31346153846153846
comm_21_983	complete	21	21	0.35918367346938773
comm_21_984	complete	21	22	0.3237179487179487
comm_21_985	complete	21	25	0.3385185185185185
comm_21_986	complete	21	29	0.2705521472392638
comm_21_987	complete	21	20	0.3105263157894737
comm_21_988	complete	21	25	0.3044776119402985
comm_21_989	complete	21	28	0.26196319018404907
comm_21_990	complete	21	23	0.3354838709677419
comm_21_991	complete	21	19	0.4015384615384615
comm_21_992	complete	21	20	0.3630769230769231
comm_21_993	complete	21	23	0.34113924050632916
comm_21_994	complete	21	21	0.3711111111111111
comm_21_995	complete	21	32	0.2724832214765101
comm_21_996	complete	21	24	0.40916030534351144
comm_21_997	complete	21	28	0.33969465648854963
comm_21_998	complete	21	28	0.30689655172413793
comm_21_999	complete	21	19	0.4018348623853211
