community	medium	size	mip	mro
comm_18_150	complete	18	24	0.3331764705882353
comm_18_151	complete	18	22	0.38779956427015255
comm_18_152	complete	18	25	0.2878151260504202
comm_18_153	complete	18	20	0.377995642701525
comm_18_154	complete	18	19	0.31850789096126253
comm_18_155	complete	18	21	0.3628274839347504
comm_18_156	complete	18	30	0.2966386554621849
comm_18_157	complete	18	20	0.3742296918767507
comm_18_158	complete	18	23	0.3292361720807726
comm_18_159	complete	18	22	0.4365035733919736
comm_18_160	complete	18	23	0.3126050420168067
comm_18_161	complete	18	17	0.37922403003754696
comm_18_162	complete	18	23	0.36828644501278773
comm_18_163	complete	18	20	0.3710407239819004
comm_18_164	complete	18	27	0.2636001769128704
comm_18_165	complete	18	21	0.34997528423133967
comm_18_166	complete	18	29	0.26576385950063475
comm_18_167	complete	18	18	0.36105476673427994
comm_18_168	complete	18	23	0.3299856527977045
comm_18_169	complete	18	32	0.27782805429864255
comm_18_170	complete	18	22	0.3828351012536162
comm_18_171	complete	18	26	0.32329782306623434
comm_18_172	complete	18	24	0.3152573529411765
comm_18_173	complete	18	22	0.34764175940646524
comm_18_174	complete	18	23	0.3026565464895636
comm_18_175	complete	18	24	0.3567984570877531
comm_18_176	complete	18	18	0.40954495005549385
comm_18_177	complete	18	21	0.37840210711150135
comm_18_178	complete	18	22	0.3605313092979127
comm_18_179	complete	18	16	0.43750000000000006
comm_18_180	complete	18	23	0.3548698167791707
comm_18_181	complete	18	27	0.3152573529411765
comm_18_182	complete	18	18	0.3340336134453782
comm_18_183	complete	18	24	0.2756804214223002
comm_18_184	complete	18	29	0.3033213285314126
comm_18_185	complete	18	16	0.42050087361677346
comm_18_186	complete	18	15	0.43249299719887957
comm_18_187	complete	18	22	0.31470588235294117
comm_18_188	complete	18	24	0.32715551974214346
comm_18_189	complete	18	12	0.4050939963614311
comm_18_190	complete	18	20	0.36148007590132825
comm_18_191	complete	18	17	0.3787114845938376
comm_18_192	complete	18	24	0.296203587818106
comm_18_193	complete	18	25	0.3055555555555556
comm_18_194	complete	18	29	0.284247927358863
comm_18_195	complete	18	23	0.3435710567412806
comm_18_196	complete	18	19	0.412796697626419
comm_18_197	complete	18	23	0.334503950834065
comm_18_198	complete	18	30	0.2919389978213508
comm_18_199	complete	18	21	0.38493292053663575
