community	medium	size	mip	mro
comm_32_0	complete	32	28	0.39576311988444873
comm_32_1	complete	32	33	0.3051270063892785
comm_32_10	complete	32	25	0.36656891495601174
comm_32_11	complete	32	41	0.32833560502801756
comm_32_12	complete	32	24	0.3435140700068634
comm_32_13	complete	32	30	0.36473118279569894
comm_32_14	complete	32	31	0.30030721966205837
comm_32_15	complete	32	29	0.37920384351407005
comm_32_16	complete	32	23	0.37533416503297096
comm_32_17	complete	32	36	0.3057959611854183
comm_32_18	complete	32	37	0.3138378052457039
comm_32_19	complete	32	20	0.4811654526534859
comm_32_2	complete	32	31	0.3026801476488525
comm_32_20	complete	32	33	0.3504398826979472
comm_32_21	complete	32	n/a	0.3125927925496018
comm_32_22	complete	32	36	0.3638709677419355
comm_32_23	complete	32	29	0.36337760910815936
comm_32_24	complete	32	27	0.3790799770948654
comm_32_25	complete	32	37	0.27876344086021504
comm_32_26	complete	32	28	0.3558064516129032
comm_32_27	complete	32	32	0.2789554531490015
comm_32_28	complete	32	32	0.30061770761839396
comm_32_29	complete	32	33	0.3393606249095906
comm_32_3	complete	32	31	0.32953281423804226
comm_32_30	complete	32	31	0.38096774193548383
comm_32_31	complete	32	34	0.2825460829493088
comm_32_32	complete	32	29	0.3541999361226445
comm_32_33	complete	32	31	0.3028189479802383
comm_32_34	complete	32	30	0.3402975096105632
comm_32_35	complete	32	34	0.307315668202765
comm_32_36	complete	32	25	0.3793702916747151
comm_32_37	complete	32	34	0.34744999098936746
comm_32_38	complete	32	30	0.3806789393683499
comm_32_39	complete	32	31	0.32469098583056977
comm_32_4	complete	32	29	0.35849684070502164
comm_32_40	complete	32	31	0.3614848435727022
comm_32_41	complete	32	36	0.3500343170899108
comm_32_42	complete	32	31	0.28930083199532913
comm_32_43	complete	32	34	0.28798901853122855
comm_32_44	complete	32	23	0.40683941477172575
comm_32_45	complete	32	35	0.30288897525586217
comm_32_46	complete	32	32	0.34612903225806446
comm_32_47	complete	32	37	0.31777023203169213
comm_32_48	complete	32	35	0.30250301164502746
comm_32_49	complete	32	n/a	0.3030142781597039
comm_32_5	complete	32	36	0.32646356033452806
comm_32_6	complete	32	30	0.3270300333704116
comm_32_7	complete	32	31	0.32940446650124067
comm_32_8	complete	32	31	0.3870967741935484
comm_32_9	complete	32	37	0.3002481389578164
