community	medium	size	mip	mro
comm_26_250	complete	26	32	0.29145539906103285
comm_26_251	complete	26	28	0.3218390804597701
comm_26_252	complete	26	26	0.37333333333333335
comm_26_253	complete	26	22	0.45636363636363636
comm_26_254	complete	26	28	0.3430674846625767
comm_26_255	complete	26	25	0.37565217391304345
comm_26_256	complete	26	25	0.4107317073170732
comm_26_257	complete	26	34	0.304804469273743
comm_26_258	complete	26	33	0.2993548387096774
comm_26_259	complete	26	33	0.27555555555555555
comm_26_260	complete	26	30	0.28641975308641976
comm_26_261	complete	26	24	0.39068493150684935
comm_26_262	complete	26	31	0.31481081081081086
comm_26_263	complete	26	31	0.31257731958762885
comm_26_264	complete	26	29	0.3333333333333333
comm_26_265	complete	26	34	0.28800000000000003
comm_26_266	complete	26	27	0.3531707317073171
comm_26_267	complete	26	27	0.35172413793103446
comm_26_268	complete	26	22	0.3545562130177515
comm_26_269	complete	26	20	0.3725
comm_26_270	complete	26	27	0.3720245398773006
comm_26_271	complete	26	27	0.3920529801324503
comm_26_272	complete	26	26	0.3914285714285714
comm_26_273	complete	26	24	0.3711392405063292
comm_26_274	complete	26	18	0.4317241379310345
comm_26_275	complete	26	29	0.3556687898089172
comm_26_276	complete	26	24	0.3312820512820513
comm_26_277	complete	26	37	0.29426086956521735
comm_26_278	complete	26	30	0.38649350649350644
comm_26_279	complete	26	20	0.37085714285714283
comm_26_280	complete	26	25	0.37698630136986305
comm_26_281	complete	26	22	0.4014117647058824
comm_26_282	complete	26	27	0.3569230769230769
comm_26_283	complete	26	29	0.3282758620689655
comm_26_284	complete	26	29	0.3787654320987654
comm_26_285	complete	26	24	0.38734177215189874
comm_26_286	complete	26	29	0.3430588235294118
comm_26_287	complete	26	32	0.35120879120879117
comm_26_288	complete	26	22	0.3897986577181208
comm_26_289	complete	26	23	0.3724503311258278
comm_26_290	complete	26	35	0.29248677248677246
comm_26_291	complete	26	32	0.29429864253393667
comm_26_292	complete	26	29	0.29608695652173916
comm_26_293	complete	26	29	0.3251612903225806
comm_26_294	complete	26	33	0.3088888888888888
comm_26_295	complete	26	18	0.4463768115942029
comm_26_296	complete	26	22	0.3439024390243902
comm_26_297	complete	26	25	0.3430508474576271
comm_26_298	complete	26	27	0.3466666666666667
comm_26_299	complete	26	24	0.37398773006134967
