community	medium	size	mip	mro
comm_10_150	complete	10	13	0.4180790960451977
comm_10_151	complete	10	12	0.34050179211469533
comm_10_152	complete	10	8	0.45777777777777773
comm_10_153	complete	10	9	0.3642987249544627
comm_10_154	complete	10	8	0.3757575757575758
comm_10_155	complete	10	20	0.26455026455026454
comm_10_156	complete	10	10	0.4006734006734007
comm_10_157	complete	10	14	0.4276729559748428
comm_10_158	complete	10	21	0.38596491228070173
comm_10_159	complete	10	15	0.36781609195402304
comm_10_160	complete	10	21	0.29180695847362514
comm_10_161	complete	10	6	0.4722222222222222
comm_10_162	complete	10	9	0.38418079096045193
comm_10_163	complete	10	12	0.3959595959595959
comm_10_164	complete	10	13	0.3280423280423281
comm_10_165	complete	10	17	0.31428571428571433
comm_10_166	complete	10	17	0.35032679738562095
comm_10_167	complete	10	21	0.2828282828282828
comm_10_168	complete	10	15	0.35016835016835013
comm_10_169	complete	10	12	0.36296296296296293
comm_10_170	complete	10	19	0.30701754385964913
comm_10_171	complete	10	22	0.26666666666666666
comm_10_172	complete	10	6	0.4531590413943355
comm_10_173	complete	10	20	0.243531202435312
comm_10_174	complete	10	18	0.28184281842818426
comm_10_175	complete	10	21	0.34313725490196084
comm_10_176	complete	10	14	0.41025641025641024
comm_10_177	complete	10	8	0.36684303350970016
comm_10_178	complete	10	21	0.24501424501424504
comm_10_179	complete	10	16	0.3570127504553734
comm_10_180	complete	10	24	0.29411764705882354
comm_10_181	complete	10	14	0.36684303350970016
comm_10_182	complete	10	16	0.3116883116883117
comm_10_183	complete	10	23	0.2712842712842713
comm_10_184	complete	10	23	0.2954248366013072
comm_10_185	complete	10	11	0.4143126177024482
comm_10_186	complete	10	13	0.3868312757201646
comm_10_187	complete	10	21	0.3099415204678363
comm_10_188	complete	10	11	0.4007936507936508
comm_10_189	complete	10	14	0.3993558776167472
comm_10_190	complete	10	16	0.39506172839506176
comm_10_191	complete	10	20	0.27350427350427353
comm_10_192	complete	10	17	0.2885572139303483
comm_10_193	complete	10	20	0.34428794992175277
comm_10_194	complete	10	16	0.367003367003367
comm_10_195	complete	10	16	0.3469785575048733
comm_10_196	complete	10	11	0.4615384615384615
comm_10_197	complete	10	6	0.4444444444444445
comm_10_198	complete	10	21	0.26900584795321636
comm_10_199	complete	10	10	0.3868312757201646
