community	medium	size	mip	mro
comm_8_50	complete	8	13	0.3826530612244898
comm_8_51	complete	8	9	0.3542857142857143
comm_8_52	complete	8	19	0.2484472049689441
comm_8_53	complete	8	11	0.3736263736263736
comm_8_54	complete	8	16	0.3333333333333333
comm_8_55	complete	8	19	0.2626728110599078
comm_8_56	complete	8	15	0.30357142857142855
comm_8_57	complete	8	27	0.2547332185886403
comm_8_58	complete	8	10	0.37267080745341613
comm_8_59	complete	8	10	0.37912087912087916
comm_8_60	complete	8	17	0.3252747252747253
comm_8_61	complete	8	24	0.2926829268292683
comm_8_62	complete	8	14	0.3559718969555035
comm_8_63	complete	8	4	0.47368421052631576
comm_8_64	complete	8	10	0.3185011709601873
comm_8_65	complete	8	8	0.45993031358885017
comm_8_66	complete	8	17	0.2807017543859649
comm_8_67	complete	8	15	0.3613445378151261
comm_8_68	complete	8	19	0.25048923679060664
comm_8_69	complete	8	7	0.4139941690962099
comm_8_70	complete	8	10	0.35467980295566504
comm_8_71	complete	8	13	0.37196765498652296
comm_8_72	complete	8	14	0.42857142857142855
comm_8_73	complete	8	16	0.3
comm_8_74	complete	8	11	0.30857142857142855
comm_8_75	complete	8	27	0.28872180451127816
comm_8_76	complete	8	17	0.25357142857142856
comm_8_77	complete	8	14	0.3317972350230415
comm_8_78	complete	8	6	0.4220779220779221
comm_8_79	complete	8	22	0.27829313543599254
comm_8_80	complete	8	5	0.4523809523809524
comm_8_81	complete	8	15	0.33990147783251234
comm_8_82	complete	8	14	0.34975369458128075
comm_8_83	complete	8	22	0.28157349896480327
comm_8_84	complete	8	9	0.35714285714285715
comm_8_85	complete	8	19	0.2776659959758551
comm_8_86	complete	8	19	0.2625482625482625
comm_8_87	complete	8	12	0.3951367781155016
comm_8_88	complete	8	18	0.271889400921659
comm_8_89	complete	8	14	0.35714285714285715
comm_8_90	complete	8	8	0.4029304029304029
comm_8_91	complete	8	7	0.4805194805194805
comm_8_92	complete	8	5	0.4057142857142857
comm_8_93	complete	8	13	0.3728813559322034
comm_8_94	complete	8	12	0.33004926108374383
comm_8_95	complete	8	8	0.37912087912087916
comm_8_96	complete	8	21	0.2893772893772894
comm_8_97	complete	8	17	0.3981264637002342
comm_8_98	complete	8	11	0.3728813559322034
comm_8_99	complete	8	7	0.4013605442176871
