community	medium	size	mip	mro
comm_8_0	complete	8	12	0.3463203463203463
comm_8_1	complete	8	18	0.253968253968254
comm_8_10	complete	8	12	0.33990147783251234
comm_8_11	complete	8	14	0.37092731829573933
comm_8_12	complete	8	14	0.3341404358353511
comm_8_13	complete	8	6	0.5031055900621118
comm_8_14	complete	8	25	0.2585034013605442
comm_8_15	complete	8	11	0.402332361516035
comm_8_16	complete	8	18	0.2783882783882784
comm_8_17	complete	8	8	0.4464285714285714
comm_8_18	complete	8	24	0.29304029304029305
comm_8_19	complete	8	6	0.4198250728862974
comm_8_2	complete	8	15	0.387409200968523
comm_8_20	complete	8	8	0.38857142857142857
comm_8_21	complete	8	20	0.32589285714285715
comm_8_22	complete	8	9	0.4
comm_8_23	complete	8	17	0.25835866261398177
comm_8_24	complete	8	14	0.3952380952380953
comm_8_25	complete	8	7	0.4072948328267477
comm_8_26	complete	8	7	0.4285714285714286
comm_8_27	complete	8	6	0.40816326530612246
comm_8_28	complete	8	19	0.34391534391534395
comm_8_29	complete	8	17	0.3502304147465438
comm_8_3	complete	8	8	0.4935064935064935
comm_8_30	complete	8	9	0.35844155844155845
comm_8_31	complete	8	8	0.3542857142857143
comm_8_32	complete	8	21	0.29642857142857143
comm_8_33	complete	8	7	0.4675324675324676
comm_8_34	complete	8	14	0.3448275862068966
comm_8_35	complete	8	18	0.3317972350230415
comm_8_36	complete	8	10	0.3502304147465438
comm_8_37	complete	8	13	0.3968253968253968
comm_8_38	complete	8	19	0.2698412698412698
comm_8_39	complete	8	16	0.3091334894613583
comm_8_4	complete	8	8	0.44257703081232497
comm_8_40	complete	8	17	0.37922077922077924
comm_8_41	complete	8	11	0.44
comm_8_42	complete	8	10	0.364741641337386
comm_8_43	complete	8	10	0.30329670329670333
comm_8_44	complete	8	6	0.4761904761904762
comm_8_45	complete	8	7	0.413265306122449
comm_8_46	complete	8	11	0.36
comm_8_47	complete	8	15	0.3333333333333333
comm_8_48	complete	8	14	0.34607645875251514
comm_8_49	complete	8	14	0.3088803088803089
comm_8_5	complete	8	18	0.28174603174603174
comm_8_6	complete	8	11	0.29714285714285715
comm_8_7	complete	8	10	0.2672811059907834
comm_8_8	complete	8	14	0.2814498933901919
comm_8_9	complete	8	11	0.32884097035040427
