community	medium	size	mip	mro
comm_34_650	complete	34	36	0.33333333333333337
comm_34_651	complete	34	30	0.31955922865013775
comm_34_652	complete	34	33	0.3665223665223666
comm_34_653	complete	34	31	0.3331986531986532
comm_34_654	complete	34	37	0.29496683573936794
comm_34_655	complete	34	31	0.31618510688278134
comm_34_656	complete	34	37	0.3399918467183041
comm_34_657	complete	34	38	0.3797348484848485
comm_34_658	complete	34	39	0.3425202248731661
comm_34_659	complete	34	34	0.30642424242424243
comm_34_660	complete	34	26	0.3450947834509478
comm_34_661	complete	34	31	0.35949741315594974
comm_34_662	complete	34	34	0.3032938076416337
comm_34_663	complete	34	38	0.34094368340943687
comm_34_664	complete	34	27	0.38993105659772326
comm_34_665	complete	34	37	0.33961737187543634
comm_34_666	complete	34	32	0.3599887766554434
comm_34_667	complete	34	35	0.30997196635963153
comm_34_668	complete	34	31	0.3220026350461133
comm_34_669	complete	34	32	0.32938076416337286
comm_34_670	complete	34	37	0.3230674087816945
comm_34_671	complete	34	31	0.36151515151515146
comm_34_672	complete	34	34	0.3606601731601732
comm_34_673	complete	34	31	0.24656824656824655
comm_34_674	complete	34	25	0.3751103265666373
comm_34_675	complete	34	26	0.3245614035087719
comm_34_676	complete	34	37	0.3057625434674615
comm_34_677	complete	34	33	0.32923832923832924
comm_34_678	complete	34	38	0.30828136965321085
comm_34_679	complete	34	35	0.3706293706293707
comm_34_680	complete	34	33	0.3492965367965368
comm_34_681	complete	34	34	0.3082039911308204
comm_34_682	complete	34	33	0.3022598870056497
comm_34_683	complete	34	28	0.3121342177136169
comm_34_684	complete	34	31	0.3179684165599658
comm_34_685	complete	34	32	0.35218544895964243
comm_34_686	complete	34	30	0.3717588253670728
comm_34_687	complete	34	31	0.30415785764622977
comm_34_688	complete	34	34	0.31843862352336927
comm_34_689	complete	34	25	0.37999037999038
comm_34_690	complete	34	31	0.39921604100708574
comm_34_691	complete	34	35	0.3558876435588764
comm_34_692	complete	34	31	0.3469477382520861
comm_34_693	complete	34	31	0.3262987012987013
comm_34_694	complete	34	29	0.3370355135061018
comm_34_695	complete	34	29	0.3655107778819119
comm_34_696	complete	34	23	0.39289446185997906
comm_34_697	complete	34	27	0.3339949715495567
comm_34_698	complete	34	27	0.35097241067390317
comm_34_699	complete	34	26	0.3897389738973897
