community	medium	size	mip	mro
comm_15_250	complete	15	23	0.3105076741440378
comm_15_251	complete	15	19	0.36577708006279436
comm_15_252	complete	15	11	0.35714285714285715
comm_15_253	complete	15	22	0.3338048090523338
comm_15_254	complete	15	16	0.44850498338870437
comm_15_255	complete	15	17	0.3108320251177394
comm_15_256	complete	15	17	0.40863787375415284
comm_15_257	complete	15	30	0.2813522355507089
comm_15_258	complete	15	19	0.3915966386554622
comm_15_259	complete	15	20	0.3397358943577431
comm_15_260	complete	15	33	0.30109890109890114
comm_15_261	complete	15	22	0.347661188369153
comm_15_262	complete	15	15	0.41654135338345866
comm_15_263	complete	15	24	0.2987012987012987
comm_15_264	complete	15	27	0.31682027649769584
comm_15_265	complete	15	22	0.2748299319727891
comm_15_266	complete	15	29	0.31208791208791214
comm_15_267	complete	15	25	0.27346938775510204
comm_15_268	complete	15	17	0.3579277864992151
comm_15_269	complete	15	19	0.27518796992481204
comm_15_270	complete	15	21	0.3354591836734694
comm_15_271	complete	15	23	0.3074829931972789
comm_15_272	complete	15	18	0.35152487961476725
comm_15_273	complete	15	22	0.27586206896551724
comm_15_274	complete	15	23	0.34839650145772594
comm_15_275	complete	15	22	0.3338048090523338
comm_15_276	complete	15	18	0.3469387755102041
comm_15_277	complete	15	13	0.4211502782931354
comm_15_278	complete	15	22	0.30992736077481847
comm_15_279	complete	15	18	0.38870431893687707
comm_15_280	complete	15	12	0.4446428571428572
comm_15_281	complete	15	21	0.32671957671957674
comm_15_282	complete	15	23	0.2566137566137566
comm_15_283	complete	15	25	0.31999999999999995
comm_15_284	complete	15	14	0.49142857142857144
comm_15_285	complete	15	19	0.3422913719943423
comm_15_286	complete	15	16	0.36
comm_15_287	complete	15	24	0.3671274961597542
comm_15_288	complete	15	18	0.40336134453781514
comm_15_289	complete	15	21	0.2927170868347339
comm_15_290	complete	15	27	0.3072970195272353
comm_15_291	complete	15	21	0.3271428571428571
comm_15_292	complete	15	24	0.32967032967032966
comm_15_293	complete	15	22	0.3083247687564234
comm_15_294	complete	15	18	0.3732718894009217
comm_15_295	complete	15	16	0.36201298701298706
comm_15_296	complete	15	19	0.33053221288515405
comm_15_297	complete	15	24	0.3132372214941022
comm_15_298	complete	15	21	0.33377837116154874
comm_15_299	complete	15	19	0.34557823129251697
