community	medium	size	mip	mro
comm_38_400	complete	38	28	0.4009643446263164
comm_38_401	complete	38	34	0.36337478162573217
comm_38_402	complete	38	35	0.3599099099099099
comm_38_403	complete	38	32	0.32692080727015227
comm_38_404	complete	38	29	0.375400824553367
comm_38_405	complete	38	26	0.36625863531693126
comm_38_406	complete	38	37	0.3192567567567568
comm_38_407	complete	38	31	0.3271464235319657
comm_38_408	complete	38	37	0.3504795117698344
comm_38_409	complete	38	32	0.3663411310470134
comm_38_410	complete	38	36	0.3404180879909035
comm_38_411	complete	38	31	0.37182637182637185
comm_38_412	complete	38	32	0.33740883740883737
comm_38_413	complete	38	36	0.3180718031464301
comm_38_414	complete	38	36	0.3058668424522083
comm_38_415	complete	38	38	0.2962826307536205
comm_38_416	complete	38	36	0.35666814355338944
comm_38_417	complete	38	34	0.3496691712459348
comm_38_418	complete	38	36	0.3642157441284079
comm_38_419	complete	38	34	0.35787511649580617
comm_38_420	complete	38	40	0.32224532224532226
comm_38_421	complete	38	35	0.37322054879306793
comm_38_422	complete	38	43	0.30623856939646416
comm_38_423	complete	38	32	0.3249553055000526
comm_38_424	complete	38	29	0.3512363427257044
comm_38_425	complete	38	32	0.3403573064590014
comm_38_426	complete	38	37	0.31845328474541956
comm_38_427	complete	38	34	0.38150150150150147
comm_38_428	complete	38	39	0.35038225476472484
comm_38_429	complete	38	38	0.31347544727826415
comm_38_430	complete	38	28	0.4019607843137255
comm_38_431	complete	38	31	0.3549632581890647
comm_38_432	complete	38	35	0.2883479505996062
comm_38_433	complete	38	35	0.3269561696527989
comm_38_434	complete	38	33	0.4428591027575799
comm_38_435	complete	38	30	0.3547018092472638
comm_38_436	complete	38	48	0.2871503082029398
comm_38_437	complete	38	33	0.3053731021858512
comm_38_438	complete	38	31	0.38350198539772007
comm_38_439	complete	38	31	0.34800089345543894
comm_38_440	complete	38	33	0.4038438438438438
comm_38_441	complete	38	34	0.3137254901960784
comm_38_442	complete	38	27	0.406827880512091
comm_38_443	complete	38	33	0.3033513513513514
comm_38_444	complete	38	28	0.37940797940797943
comm_38_445	complete	38	33	0.3193538365952159
comm_38_446	complete	38	33	0.34109211252068394
comm_38_447	complete	38	24	0.4425847166963919
comm_38_448	complete	38	34	0.3696003696003696
comm_38_449	complete	38	33	0.3313946858250656
