community	medium	size	mip	mro
comm_17_650	complete	17	24	0.3419117647058823
comm_17_651	complete	17	18	0.42268041237113396
comm_17_652	complete	17	20	0.35568181818181815
comm_17_653	complete	17	15	0.44664634146341464
comm_17_654	complete	17	22	0.3399532710280374
comm_17_655	complete	17	13	0.47301136363636365
comm_17_656	complete	17	18	0.37371134020618557
comm_17_657	complete	17	8	0.4391025641025641
comm_17_658	complete	17	17	0.36043689320388345
comm_17_659	complete	17	22	0.35
comm_17_660	complete	17	22	0.3573232323232324
comm_17_661	complete	17	21	0.40206185567010305
comm_17_662	complete	17	13	0.40773809523809523
comm_17_663	complete	17	24	0.35247747747747743
comm_17_664	complete	17	15	0.4087078651685393
comm_17_665	complete	17	25	0.3558558558558559
comm_17_666	complete	17	14	0.3712121212121212
comm_17_667	complete	17	13	0.45129870129870125
comm_17_668	complete	17	15	0.4009146341463415
comm_17_669	complete	17	23	0.3347826086956522
comm_17_670	complete	17	16	0.45535714285714285
comm_17_671	complete	17	22	0.3448275862068966
comm_17_672	complete	17	11	0.4602941176470588
comm_17_673	complete	17	19	0.4474431818181818
comm_17_674	complete	17	10	0.48437499999999994
comm_17_675	complete	17	21	0.3368055555555556
comm_17_676	complete	17	23	0.34375
comm_17_677	complete	17	22	0.342
comm_17_678	complete	17	28	0.33958333333333335
comm_17_679	complete	17	17	0.38736263736263743
comm_17_680	complete	17	24	0.37176724137931033
comm_17_681	complete	17	30	0.34495192307692313
comm_17_682	complete	17	19	0.37004950495049505
comm_17_683	complete	17	18	0.40885416666666663
comm_17_684	complete	17	24	0.3443396226415094
comm_17_685	complete	17	27	0.3395669291338582
comm_17_686	complete	17	22	0.34138655462184875
comm_17_687	complete	17	19	0.355
comm_17_688	complete	17	13	0.4716666666666667
comm_17_689	complete	17	12	0.4871794871794872
comm_17_690	complete	17	22	0.3897058823529412
comm_17_691	complete	17	17	0.4382022471910112
comm_17_692	complete	17	11	0.4778481012658228
comm_17_693	complete	17	20	0.39663461538461536
comm_17_694	complete	17	18	0.4005681818181818
comm_17_695	complete	17	21	0.35537190082644626
comm_17_696	complete	17	19	0.34558823529411764
comm_17_697	complete	17	23	0.329
comm_17_698	complete	17	18	0.43749999999999994
comm_17_699	complete	17	16	0.3686868686868687
