community	medium	size	mip	mro
comm_16_950	complete	16	21	0.32087912087912085
comm_16_951	complete	16	9	0.4551111111111111
comm_16_952	complete	16	15	0.43377777777777776
comm_16_953	complete	16	7	0.52
comm_16_954	complete	16	20	0.3426900584795322
comm_16_955	complete	16	13	0.4
comm_16_956	complete	16	14	0.43619047619047624
comm_16_957	complete	16	26	0.336
comm_16_958	complete	16	19	0.37222222222222223
comm_16_959	complete	16	9	0.4592592592592593
comm_16_960	complete	16	15	0.36666666666666664
comm_16_961	complete	16	11	0.45789473684210524
comm_16_962	complete	16	21	0.32066115702479336
comm_16_963	complete	16	10	0.43423423423423424
comm_16_964	complete	16	24	0.32
comm_16_965	complete	16	18	0.3474358974358974
comm_16_966	complete	16	14	0.46060606060606063
comm_16_967	complete	16	10	0.47543859649122805
comm_16_968	complete	16	19	0.4043010752688172
comm_16_969	complete	16	16	0.41226053639846744
comm_16_970	complete	16	6	0.5090909090909091
comm_16_971	complete	16	11	0.42037037037037034
comm_16_972	complete	16	16	0.3575091575091575
comm_16_973	complete	16	17	0.37142857142857144
comm_16_974	complete	16	17	0.42025316455696204
comm_16_975	complete	16	21	0.35974842767295595
comm_16_976	complete	16	16	0.3912087912087912
comm_16_977	complete	16	25	0.3592592592592592
comm_16_978	complete	16	23	0.3851851851851852
comm_16_979	complete	16	8	0.518095238095238
comm_16_980	complete	16	15	0.4784313725490196
comm_16_981	complete	16	25	0.35213675213675216
comm_16_982	complete	16	12	0.4296296296296296
comm_16_983	complete	16	12	0.35226337448559675
comm_16_984	complete	16	9	0.4761904761904762
comm_16_985	complete	16	22	0.3314285714285714
comm_16_986	complete	16	10	0.4225108225108225
comm_16_987	complete	16	21	0.3506666666666667
comm_16_988	complete	16	19	0.38927203065134103
comm_16_989	complete	16	15	0.359882005899705
comm_16_990	complete	16	18	0.40283687943262414
comm_16_991	complete	16	24	0.35714285714285715
comm_16_992	complete	16	18	0.3945017182130584
comm_16_993	complete	16	13	0.4857142857142857
comm_16_994	complete	16	21	0.35229357798165134
comm_16_995	complete	16	21	0.3617161716171617
comm_16_996	complete	16	20	0.36831683168316837
comm_16_997	complete	16	20	0.33393393393393395
comm_16_998	complete	16	18	0.37171717171717167
comm_16_999	complete	16	19	0.39678714859437747
