community	medium	size	mip	mro
comm_5_400	complete	5	5	0.45833333333333337
comm_5_401	complete	5	3	0.54
comm_5_402	complete	5	2	0.5681818181818181
comm_5_403	complete	5	1	0.5
comm_5_404	complete	5	5	0.40909090909090906
comm_5_405	complete	5	4	0.48
comm_5_406	complete	5	5	0.3478260869565218
comm_5_407	complete	5	5	0.45833333333333337
comm_5_408	complete	5	10	0.34848484848484845
comm_5_409	complete	5	8	0.29411764705882354
comm_5_410	complete	5	10	0.34285714285714286
comm_5_411	complete	5	2	0.42857142857142855
comm_5_412	complete	5	3	0.4
comm_5_413	complete	5	12	0.2903225806451613
comm_5_414	complete	5	3	0.3541666666666667
comm_5_415	complete	5	5	0.45999999999999996
comm_5_416	complete	5	5	0.40740740740740744
comm_5_417	complete	5	12	0.3333333333333333
comm_5_418	complete	5	5	0.43333333333333335
comm_5_419	complete	5	2	0.4565217391304348
comm_5_420	complete	5	2	0.5
comm_5_421	complete	5	12	0.3235294117647059
comm_5_422	complete	5	12	0.3255813953488372
comm_5_423	complete	5	3	0.3846153846153846
comm_5_424	complete	5	9	0.3275862068965517
comm_5_425	complete	5	2	0.5
comm_5_426	complete	5	2	0.43181818181818177
comm_5_427	complete	5	8	0.2727272727272727
comm_5_428	complete	5	15	0.3222222222222222
comm_5_429	complete	5	2	0.5217391304347826
comm_5_430	complete	5	4	0.26666666666666666
comm_5_431	complete	5	12	0.25641025641025644
comm_5_432	complete	5	10	0.3194444444444444
comm_5_433	complete	5	3	0.3695652173913044
comm_5_434	complete	5	4	0.391304347826087
comm_5_435	complete	5	3	0.47727272727272724
comm_5_436	complete	5	10	0.30303030303030304
comm_5_437	complete	5	4	0.48275862068965514
comm_5_438	complete	5	2	0.6666666666666666
comm_5_439	complete	5	11	0.3157894736842105
comm_5_440	complete	5	4	0.3541666666666667
comm_5_441	complete	5	15	0.303921568627451
comm_5_442	complete	5	1	0.6190476190476191
comm_5_443	complete	5	4	0.4565217391304348
comm_5_444	complete	5	2	0.47916666666666663
comm_5_445	complete	5	3	0.40740740740740744
comm_5_446	complete	5	12	0.2875
comm_5_447	complete	5	4	0.36
comm_5_448	complete	5	4	0.47916666666666663
comm_5_449	complete	5	11	0.34285714285714286
