community	medium	size	mip	mro
comm_4_600	complete	4	5	0.36363636363636365
comm_4_601	complete	4	2	0.7450980392156863
comm_4_602	complete	4	6	0.4444444444444445
comm_4_603	complete	4	2	0.4912280701754386
comm_4_604	complete	4	4	0.45614035087719296
comm_4_605	complete	4	3	0.4444444444444444
comm_4_606	complete	4	2	0.4126984126984127
comm_4_607	complete	4	5	0.36666666666666664
comm_4_608	complete	4	4	0.4126984126984127
comm_4_609	complete	4	7	0.3611111111111111
comm_4_610	complete	4	2	0.6222222222222222
comm_4_611	complete	4	2	0.5614035087719298
comm_4_612	complete	4	7	0.3095238095238095
comm_4_613	complete	4	3	0.45614035087719296
comm_4_614	complete	4	6	0.2962962962962963
comm_4_615	complete	4	2	0.5777777777777777
comm_4_616	complete	4	2	0.5714285714285714
comm_4_617	complete	4	3	0.42105263157894735
comm_4_618	complete	4	4	0.45454545454545453
comm_4_619	complete	4	4	0.3076923076923077
comm_4_620	complete	4	1	0.5416666666666666
comm_4_621	complete	4	14	0.29411764705882354
comm_4_622	complete	4	14	0.2708333333333333
comm_4_623	complete	4	9	0.3111111111111111
comm_4_624	complete	4	2	0.3888888888888889
comm_4_625	complete	4	7	0.2564102564102564
comm_4_626	complete	4	1	0.4444444444444445
comm_4_627	complete	4	1	0.625
comm_4_628	complete	4	12	0.26016260162601623
comm_4_629	complete	4	5	0.4444444444444445
comm_4_630	complete	4	3	0.48717948717948717
comm_4_631	complete	4	4	0.4
comm_4_632	complete	4	1	0.5416666666666666
comm_4_633	complete	4	7	0.2898550724637681
comm_4_634	complete	4	3	0.2777777777777778
comm_4_635	complete	4	1	0.625
comm_4_636	complete	4	11	0.2
comm_4_637	complete	4	13	0.3010752688172043
comm_4_638	complete	4	3	0.33333333333333337
comm_4_639	complete	4	14	0.375
comm_4_640	complete	4	3	0.5714285714285714
comm_4_641	complete	4	11	0.33333333333333337
comm_4_642	complete	4	14	0.2857142857142857
comm_4_643	complete	4	7	0.2916666666666667
comm_4_644	complete	4	7	0.37037037037037035
comm_4_645	complete	4	4	0.47619047619047616
comm_4_646	complete	4	4	0.4074074074074074
comm_4_647	complete	4	10	0.2833333333333333
comm_4_648	complete	4	2	0.42105263157894735
comm_4_649	complete	4	3	0.4444444444444445
