community	medium	size	mip	mro
comm_19_950	complete	19	11	0.415807560137457
comm_19_951	complete	19	21	0.33648542159180456
comm_19_952	complete	19	16	0.439766081871345
comm_19_953	complete	19	24	0.3636363636363636
comm_19_954	complete	19	18	0.4052910052910053
comm_19_955	complete	19	20	0.42056074766355134
comm_19_956	complete	19	16	0.4328042328042328
comm_19_957	complete	19	21	0.3263888888888889
comm_19_958	complete	19	22	0.3775720164609054
comm_19_959	complete	19	21	0.3833333333333333
comm_19_960	complete	19	10	0.5261044176706827
comm_19_961	complete	19	29	0.3279569892473118
comm_19_962	complete	19	24	0.3878600823045268
comm_19_963	complete	19	20	0.44100801832760594
comm_19_964	complete	19	23	0.34335154826958103
comm_19_965	complete	19	10	0.4657210401891253
comm_19_966	complete	19	21	0.3625235404896422
comm_19_967	complete	19	18	0.3930817610062894
comm_19_968	complete	19	13	0.406318082788671
comm_19_969	complete	19	10	0.49397590361445787
comm_19_970	complete	19	20	0.35802469135802467
comm_19_971	complete	19	28	0.3375742154368109
comm_19_972	complete	19	22	0.3282442748091603
comm_19_973	complete	19	18	0.4118246687054027
comm_19_974	complete	19	20	0.3734567901234568
comm_19_975	complete	19	20	0.33113311331133116
comm_19_976	complete	19	19	0.4014675052410902
comm_19_977	complete	19	26	0.36659108087679515
comm_19_978	complete	19	14	0.372168284789644
comm_19_979	complete	19	21	0.3908730158730159
comm_19_980	complete	19	22	0.3836477987421384
comm_19_981	complete	19	22	0.3569553805774278
comm_19_982	complete	19	23	0.4535353535353535
comm_19_983	complete	19	23	0.3779677113010446
comm_19_984	complete	19	15	0.3893893893893894
comm_19_985	complete	19	17	0.42374727668845313
comm_19_986	complete	19	21	0.3728632478632478
comm_19_987	complete	19	19	0.35661375661375666
comm_19_988	complete	19	23	0.4241452991452991
comm_19_989	complete	19	20	0.45486111111111116
comm_19_990	complete	19	17	0.37999999999999995
comm_19_991	complete	19	22	0.348816029143898
comm_19_992	complete	19	18	0.4198717948717949
comm_19_993	complete	19	15	0.4247685185185186
comm_19_994	complete	19	23	0.3775720164609054
comm_19_995	complete	19	28	0.3912231559290382
comm_19_996	complete	19	16	0.469017094017094
comm_19_997	complete	19	19	0.33741830065359474
comm_19_998	complete	19	25	0.3637860082304527
comm_19_999	complete	19	23	0.35883424408014575
