community	medium	size	mip	mro
comm_19_900	complete	19	10	0.49051490514905155
comm_19_901	complete	19	22	0.38259958071278827
comm_19_902	complete	19	22	0.3482587064676617
comm_19_903	complete	19	10	0.4060356652949245
comm_19_904	complete	19	23	0.4156378600823045
comm_19_905	complete	19	19	0.39191919191919194
comm_19_906	complete	19	21	0.3853853853853854
comm_19_907	complete	19	26	0.3566760037348272
comm_19_908	complete	19	25	0.303030303030303
comm_19_909	complete	19	19	0.42574257425742573
comm_19_910	complete	19	30	0.3562901744719927
comm_19_911	complete	19	11	0.49397590361445787
comm_19_912	complete	19	13	0.4467592592592593
comm_19_913	complete	19	27	0.3348450491307634
comm_19_914	complete	19	17	0.4432497013142175
comm_19_915	complete	19	8	0.5447154471544716
comm_19_916	complete	19	16	0.45833333333333337
comm_19_917	complete	19	20	0.3512241054613936
comm_19_918	complete	19	12	0.4635603345280765
comm_19_919	complete	19	13	0.41577060931899645
comm_19_920	complete	19	8	0.4126984126984127
comm_19_921	complete	19	14	0.40170940170940167
comm_19_922	complete	19	17	0.38555555555555554
comm_19_923	complete	19	24	0.3480257116620753
comm_19_924	complete	19	30	0.33163698049194235
comm_19_925	complete	19	19	0.38591269841269843
comm_19_926	complete	19	23	0.3808167141500475
comm_19_927	complete	19	13	0.4377104377104377
comm_19_928	complete	19	18	0.4211640211640212
comm_19_929	complete	19	26	0.3341687552213868
comm_19_930	complete	19	17	0.372168284789644
comm_19_931	complete	19	17	0.3906810035842294
comm_19_932	complete	19	27	0.33247200689061157
comm_19_933	complete	19	18	0.4284077892325315
comm_19_934	complete	19	17	0.3972468043264503
comm_19_935	complete	19	20	0.3762838468720821
comm_19_936	complete	19	15	0.45888888888888885
comm_19_937	complete	19	25	0.32207207207207206
comm_19_938	complete	19	18	0.3485663082437276
comm_19_939	complete	19	18	0.3761467889908257
comm_19_940	complete	19	15	0.3480083857442348
comm_19_941	complete	19	22	0.3883597883597884
comm_19_942	complete	19	17	0.36088154269972456
comm_19_943	complete	19	24	0.30769230769230765
comm_19_944	complete	19	22	0.3655555555555555
comm_19_945	complete	19	24	0.36892361111111116
comm_19_946	complete	19	20	0.33425160697887973
comm_19_947	complete	19	20	0.39609053497942387
comm_19_948	complete	19	16	0.4114411441144114
comm_19_949	complete	19	19	0.40628507295173966
