community	medium	size	mip	mro
comm_7_600	complete	7	4	0.5476190476190477
comm_7_601	complete	7	15	0.33333333333333337
comm_7_602	complete	7	7	0.42105263157894735
comm_7_603	complete	7	9	0.3111111111111111
comm_7_604	complete	7	10	0.4035087719298246
comm_7_605	complete	7	17	0.3466666666666667
comm_7_606	complete	7	3	0.5294117647058825
comm_7_607	complete	7	10	0.48571428571428565
comm_7_608	complete	7	6	0.36036036036036034
comm_7_609	complete	7	4	0.5833333333333334
comm_7_610	complete	7	6	0.3577235772357724
comm_7_611	complete	7	14	0.3395061728395062
comm_7_612	complete	7	11	0.37681159420289856
comm_7_613	complete	7	9	0.3798449612403101
comm_7_614	complete	7	14	0.3687943262411348
comm_7_615	complete	7	11	0.3577235772357724
comm_7_616	complete	7	6	0.42424242424242425
comm_7_617	complete	7	16	0.29310344827586204
comm_7_618	complete	7	18	0.3275862068965517
comm_7_619	complete	7	3	0.5119047619047619
comm_7_620	complete	7	5	0.35507246376811596
comm_7_621	complete	7	8	0.3796296296296296
comm_7_622	complete	7	5	0.41666666666666663
comm_7_623	complete	7	9	0.4146341463414634
comm_7_624	complete	7	7	0.41904761904761906
comm_7_625	complete	7	8	0.375
comm_7_626	complete	7	16	0.3225806451612903
comm_7_627	complete	7	15	0.38405797101449274
comm_7_628	complete	7	16	0.3459119496855346
comm_7_629	complete	7	1	0.5913978494623655
comm_7_630	complete	7	12	0.34210526315789475
comm_7_631	complete	7	5	0.5977011494252873
comm_7_632	complete	7	16	0.30769230769230765
comm_7_633	complete	7	4	0.48958333333333337
comm_7_634	complete	7	7	0.39215686274509803
comm_7_635	complete	7	3	0.6111111111111112
comm_7_636	complete	7	5	0.47058823529411764
comm_7_637	complete	7	4	0.42857142857142855
comm_7_638	complete	7	10	0.4035087719298246
comm_7_639	complete	7	9	0.4074074074074074
comm_7_640	complete	7	4	0.4946236559139785
comm_7_641	complete	7	5	0.5111111111111112
comm_7_642	complete	7	9	0.41228070175438597
comm_7_643	complete	7	7	0.5238095238095238
comm_7_644	complete	7	4	0.5679012345679013
comm_7_645	complete	7	18	0.30434782608695654
comm_7_646	complete	7	6	0.4901960784313726
comm_7_647	complete	7	4	0.4848484848484848
comm_7_648	complete	7	4	0.6296296296296295
comm_7_649	complete	7	12	0.38461538461538464
