community	medium	size	mip	mro
comm_20_0	complete	20	28	0.30116959064327486
comm_20_1	complete	20	13	0.5213622291021672
comm_20_10	complete	20	23	0.41515002459419575
comm_20_11	complete	20	28	0.32173174872665533
comm_20_12	complete	20	23	0.4132553606237816
comm_20_13	complete	20	19	0.3848144952545298
comm_20_14	complete	20	15	0.37132200580190633
comm_20_15	complete	20	16	0.43894736842105264
comm_20_16	complete	20	28	0.339453284373725
comm_20_17	complete	20	17	0.43062200956937796
comm_20_18	complete	20	19	0.37580794090489383
comm_20_19	complete	20	18	0.45941957697983277
comm_20_2	complete	20	19	0.4041353383458647
comm_20_20	complete	20	22	0.42010431484115696
comm_20_21	complete	20	14	0.4232008592910848
comm_20_22	complete	20	25	0.3720508166969147
comm_20_23	complete	20	9	0.49162679425837313
comm_20_24	complete	20	21	0.36151855047454706
comm_20_25	complete	20	24	0.3897346672466289
comm_20_26	complete	20	12	0.4654970760233918
comm_20_27	complete	20	20	0.37781954887218044
comm_20_28	complete	20	24	0.3312933496532028
comm_20_29	complete	20	21	0.36613272311212813
comm_20_3	complete	20	23	0.3493516399694889
comm_20_30	complete	20	18	0.3601108033240997
comm_20_31	complete	20	23	0.387218045112782
comm_20_32	complete	20	14	0.40507518796992487
comm_20_33	complete	20	27	0.355806872553284
comm_20_34	complete	20	19	0.33600557685604737
comm_20_35	complete	20	14	0.44709712425393383
comm_20_36	complete	20	19	0.42375168690958165
comm_20_37	complete	20	14	0.43609022556390975
comm_20_38	complete	20	19	0.3912435957149511
comm_20_39	complete	20	24	0.40669856459330145
comm_20_4	complete	20	14	0.4564877540385618
comm_20_40	complete	20	19	0.44000000000000006
comm_20_41	complete	20	15	0.4061481136469492
comm_20_42	complete	20	25	0.38075657894736836
comm_20_43	complete	20	15	0.3625730994152047
comm_20_44	complete	20	11	0.48492016558249557
comm_20_45	complete	20	15	0.4454293628808864
comm_20_46	complete	20	19	0.4163949697251979
comm_20_47	complete	20	21	0.34564021995286726
comm_20_48	complete	20	26	0.34950120399036805
comm_20_49	complete	20	18	0.32597623089983024
comm_20_5	complete	20	18	0.4150943396226416
comm_20_6	complete	20	21	0.3457424047924689
comm_20_7	complete	20	17	0.41228070175438597
comm_20_8	complete	20	14	0.46411483253588515
comm_20_9	complete	20	16	0.44251405212059275
