community	medium	size	mip	mro
comm_19_400	complete	19	17	0.3857442348008386
comm_19_401	complete	19	20	0.3815513626834382
comm_19_402	complete	19	18	0.3673673673673674
comm_19_403	complete	19	10	0.4926372155287818
comm_19_404	complete	19	26	0.36111111111111116
comm_19_405	complete	19	20	0.34656084656084657
comm_19_406	complete	19	21	0.3508771929824562
comm_19_407	complete	19	22	0.3987538940809969
comm_19_408	complete	19	21	0.3366750208855472
comm_19_409	complete	19	21	0.400462962962963
comm_19_410	complete	19	24	0.3913913913913914
comm_19_411	complete	19	19	0.43625730994152045
comm_19_412	complete	19	28	0.3157088122605364
comm_19_413	complete	19	23	0.3771661569826708
comm_19_414	complete	19	8	0.49931412894375854
comm_19_415	complete	19	23	0.343954248366013
comm_19_416	complete	19	18	0.3877314814814815
comm_19_417	complete	19	19	0.39869281045751637
comm_19_418	complete	19	22	0.349862258953168
comm_19_419	complete	19	20	0.4338624338624339
comm_19_420	complete	19	16	0.4082125603864734
comm_19_421	complete	19	12	0.45634920634920634
comm_19_422	complete	19	24	0.33505598621877686
comm_19_423	complete	19	18	0.3773946360153257
comm_19_424	complete	19	17	0.4444444444444444
comm_19_425	complete	19	17	0.4136904761904762
comm_19_426	complete	19	17	0.48229548229548225
comm_19_427	complete	19	21	0.42084562438544737
comm_19_428	complete	19	14	0.3795379537953795
comm_19_429	complete	19	16	0.4261168384879725
comm_19_430	complete	19	24	0.33623188405797105
comm_19_431	complete	19	16	0.36464646464646466
comm_19_432	complete	19	21	0.4325782092772384
comm_19_433	complete	19	11	0.4948320413436693
comm_19_434	complete	19	8	0.5314591700133868
comm_19_435	complete	19	22	0.3883972468043264
comm_19_436	complete	19	20	0.3735632183908046
comm_19_437	complete	19	20	0.3696969696969697
comm_19_438	complete	19	24	0.3869047619047619
comm_19_439	complete	19	8	0.5094850948509485
comm_19_440	complete	19	19	0.3805309734513274
comm_19_441	complete	19	22	0.36467236467236464
comm_19_442	complete	19	18	0.3792048929663609
comm_19_443	complete	19	18	0.36309523809523814
comm_19_444	complete	19	12	0.4335748792270532
comm_19_445	complete	19	20	0.3238587424633936
comm_19_446	complete	19	16	0.3966861598440546
comm_19_447	complete	19	18	0.400462962962963
comm_19_448	complete	19	29	0.33585858585858586
comm_19_449	complete	19	16	0.4269005847953216
