community	medium	size	mip	mro
comm_17_950	complete	17	19	0.3389175257731959
comm_17_951	complete	17	20	0.4114583333333333
comm_17_952	complete	17	20	0.3786764705882353
comm_17_953	complete	17	18	0.425561797752809
comm_17_954	complete	17	22	0.38788659793814434
comm_17_955	complete	17	26	0.3400900900900901
comm_17_956	complete	17	16	0.4486111111111111
comm_17_957	complete	17	17	0.3464285714285714
comm_17_958	complete	17	24	0.40131578947368424
comm_17_959	complete	17	16	0.34288990825688076
comm_17_960	complete	17	21	0.3611111111111111
comm_17_961	complete	17	24	0.41237113402061853
comm_17_962	complete	17	13	0.4634146341463415
comm_17_963	complete	17	19	0.33564814814814814
comm_17_964	complete	17	25	0.3595041322314049
comm_17_965	complete	17	18	0.38809523809523805
comm_17_966	complete	17	27	0.3383458646616541
comm_17_967	complete	17	18	0.4099462365591398
comm_17_968	complete	17	22	0.3611111111111111
comm_17_969	complete	17	17	0.36422413793103453
comm_17_970	complete	17	16	0.3670212765957447
comm_17_971	complete	17	20	0.32004310344827586
comm_17_972	complete	17	27	0.32142857142857145
comm_17_973	complete	17	8	0.4951923076923077
comm_17_974	complete	17	25	0.3516949152542373
comm_17_975	complete	17	13	0.4402777777777778
comm_17_976	complete	17	16	0.37733644859813087
comm_17_977	complete	17	20	0.3547619047619048
comm_17_978	complete	17	9	0.48906249999999996
comm_17_979	complete	17	7	0.4415584415584416
comm_17_980	complete	17	23	0.38106796116504854
comm_17_981	complete	17	28	0.39453125
comm_17_982	complete	17	11	0.5292207792207793
comm_17_983	complete	17	11	0.44622093023255816
comm_17_984	complete	17	28	0.34650735294117646
comm_17_985	complete	17	23	0.34572072072072074
comm_17_986	complete	17	20	0.39772727272727276
comm_17_987	complete	17	22	0.36599099099099097
comm_17_988	complete	17	16	0.42275280898876405
comm_17_989	complete	17	24	0.36570247933884303
comm_17_990	complete	17	18	0.3381696428571429
comm_17_991	complete	17	27	0.33771929824561403
comm_17_992	complete	17	22	0.37625
comm_17_993	complete	17	23	0.39772727272727276
comm_17_994	complete	17	20	0.342548076923077
comm_17_995	complete	17	10	0.5273972602739726
comm_17_996	complete	17	17	0.4134615384615385
comm_17_997	complete	17	23	0.3915094339622642
comm_17_998	complete	17	20	0.38078703703703703
comm_17_999	complete	17	20	0.38461538461538464
